;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
56;1248278;Name18278;FistName18278;1951-10-24;Ville11;Pays2;NS000018278;NULL;+336##0151122;26;NomVoie2618278;NULL;#1108;Ville9;Pays4;2023-01-12-04-48-08;2023-01-12-04-48-08
57;1262865;Name32865;FistName32865;1998-09-27;Ville9;Pays3;NS000032865;NULL;+336##0333831;88;NomVoie2932865;NULL;#7500;Ville22;Pays1;2007-09-21-05-25-02;2007-09-21-05-25-02
58;1277755;Name47755;FistName47755;1935-01-27;Ville18;Pays5;NS000047755;NULL;+336##0627201;90;NomVoie6347755;NULL;#9199;Ville17;Pays3;2010-06-02-17-36-42;2010-06-02-17-36-42
59;1234795;Name4795;FistName4795;1960-04-24;Ville17;Pays4;NS000004795;NULL;+336##0375730;41;NomVoie224795;NULL;#4189;Ville25;Pays2;2002-08-07-09-23-44;2002-08-07-09-23-44
60;1234423;Name4423;FistName4423;1981-06-15;Ville4;Pays1;NS000004423;NULL;+336##0306614;47;NomVoie894423;NULL;#7164;Ville17;Pays2;2005-08-27-22-39-33;2005-08-27-22-39-33
61;1271709;Name41709;FistName41709;1950-03-16;Ville12;Pays3;NS000041709;NULL;+336##0561718;74;NomVoie2741709;NULL;#6785;Ville10;Pays2;2018-04-16-21-20-17;2018-04-16-21-20-17
62;1279002;Name49002;FistName49002;2013-10-26;Ville15;Pays1;NS000049002;NULL;+336##0970779;82;NomVoie9149002;NULL;#0846;Ville11;Pays1;2010-08-15-18-39-27;2010-08-15-18-39-27
63;1239167;Name9167;FistName9167;1932-03-01;Ville14;Pays2;NS000009167;NULL;+336##0756019;29;NomVoie59167;NULL;#2403;Ville5;Pays1;2016-06-05-09-30-07;2016-06-05-09-30-07
64;1248025;Name18025;FistName18025;1995-06-09;Ville9;Pays1;NS000018025;NULL;+336##0407514;42;NomVoie8218025;NULL;#6998;Ville22;Pays2;2011-10-21-14-55-42;2011-10-21-14-55-42
65;1251580;Name21580;FistName21580;1977-09-01;Ville21;Pays2;NS000021580;NULL;+336##0605025;26;NomVoie7921580;NULL;#9247;Ville8;Pays2;2002-04-13-18-01-17;2002-04-13-18-01-17
66;1252673;Name22673;FistName22673;1953-07-14;Ville2;Pays1;NS000022673;NULL;+336##0400729;79;NomVoie9322673;NULL;#2716;Ville5;Pays1;2015-05-21-05-51-26;2015-05-21-05-51-26
67;1242372;Name12372;FistName12372;1976-10-17;Ville18;Pays2;NS000012372;NULL;+336##0348956;17;NomVoie9912372;NULL;#8847;Ville15;Pays1;2007-03-14-05-17-18;2007-03-14-05-17-18
68;1257995;Name27995;FistName27995;1975-08-06;Ville25;Pays1;NS000027995;NULL;+336##0272256;8;NomVoie9927995;NULL;#2593;Ville24;Pays2;2006-02-11-07-33-03;2006-02-11-07-33-03
69;1270925;Name40925;FistName40925;1969-09-06;Ville23;Pays2;NS000040925;NULL;+336##0507611;88;NomVoie240925;NULL;#5441;Ville21;Pays1;2023-08-21-14-47-54;2023-08-21-14-47-54
70;1266330;Name36330;FistName36330;1967-04-08;Ville25;Pays2;NS000036330;NULL;+336##0451832;85;NomVoie7736330;NULL;#5724;Ville15;Pays3;2015-06-12-20-03-53;2015-06-12-20-03-53
71;1243013;Name13013;FistName13013;2017-03-08;Ville13;Pays1;NS000013013;NULL;+336##0173421;85;NomVoie5513013;NULL;#7491;Ville13;Pays1;2001-07-26-16-47-44;2001-07-26-16-47-44
72;1232206;Name2206;FistName2206;1936-11-17;Ville5;Pays1;NS000002206;NULL;+336##0320237;82;NomVoie102206;NULL;#4089;Ville2;Pays2;2003-06-11-22-23-47;2003-06-11-22-23-47
73;1273670;Name43670;FistName43670;2006-01-04;Ville24;Pays5;NS000043670;NULL;+336##0269916;14;NomVoie1843670;NULL;#1185;Ville6;Pays2;2015-07-17-21-48-09;2015-07-17-21-48-09
74;1278083;Name48083;FistName48083;1991-01-05;Ville14;Pays2;NS000048083;NULL;+336##0112332;13;NomVoie5248083;NULL;#5106;Ville22;Pays2;2016-04-26-01-23-32;2016-04-26-01-23-32
75;1265541;Name35541;FistName35541;1940-06-07;Ville16;Pays1;NS000035541;NULL;+336##0980004;83;NomVoie3535541;NULL;#7765;Ville9;Pays2;2020-10-19-10-06-39;2020-10-19-10-06-39
76;1277568;Name47568;FistName47568;2011-04-19;Ville5;Pays3;NS000047568;NULL;+336##0330850;0;NomVoie647568;NULL;#7740;Ville11;Pays2;2013-05-10-03-01-30;2013-05-10-03-01-30
77;1268377;Name38377;FistName38377;1981-07-08;Ville10;Pays2;NS000038377;NULL;+336##0952429;19;NomVoie8538377;NULL;#9425;Ville11;Pays2;2017-01-12-07-27-11;2017-01-12-07-27-11
78;1250659;Name20659;FistName20659;1984-10-02;Ville22;Pays3;NS000020659;NULL;+336##0532139;29;NomVoie420659;NULL;#0295;Ville4;Pays2;2020-09-03-02-39-43;2020-09-03-02-39-43
79;1276324;Name46324;FistName46324;1945-10-21;Ville18;Pays4;NS000046324;NULL;+336##0503769;27;NomVoie1246324;NULL;#4035;Ville6;Pays3;2003-11-14-16-30-59;2003-11-14-16-30-59
80;1277312;Name47312;FistName47312;1930-03-18;Ville5;Pays1;NS000047312;NULL;+336##0752042;92;NomVoie1247312;NULL;#9255;Ville24;Pays2;2000-11-05-14-32-50;2000-11-05-14-32-50
81;1249748;Name19748;FistName19748;2000-10-01;Ville16;Pays2;NS000019748;NULL;+336##0348847;27;NomVoie8419748;NULL;#8475;Ville21;Pays2;2018-07-24-01-07-56;2018-07-24-01-07-56
82;1260951;Name30951;FistName30951;1979-06-10;Ville5;Pays2;NS000030951;NULL;+336##0365385;45;NomVoie2830951;NULL;#2820;Ville15;Pays2;2012-04-03-02-30-42;2012-04-03-02-30-42
83;1278676;Name48676;FistName48676;1988-03-10;Ville16;Pays1;NS000048676;NULL;+336##0636269;47;NomVoie3448676;NULL;#8689;Ville21;Pays2;2014-05-17-14-20-38;2014-05-17-14-20-38
84;1251538;Name21538;FistName21538;1959-06-11;Ville15;Pays1;NS000021538;NULL;+336##0250482;37;NomVoie5421538;NULL;#8814;Ville1;Pays1;2018-10-08-11-50-45;2018-10-08-11-50-45
85;1234319;Name4319;FistName4319;2011-04-23;Ville5;Pays1;NS000004319;NULL;+336##0543550;24;NomVoie804319;NULL;#8960;Ville2;Pays2;2003-08-08-21-56-55;2003-08-08-21-56-55
86;1274460;Name44460;FistName44460;2016-07-14;Ville15;Pays2;NS000044460;NULL;+336##0309974;68;NomVoie7044460;NULL;#3190;Ville10;Pays1;2023-04-14-15-22-09;2023-04-14-15-22-09
87;1269203;Name39203;FistName39203;1995-03-10;Ville4;Pays2;NS000039203;NULL;+336##0401792;35;NomVoie8039203;NULL;#8877;Ville8;Pays2;2008-02-21-08-17-27;2008-02-21-08-17-27
88;1254934;Name24934;FistName24934;1962-02-05;Ville13;Pays2;NS000024934;NULL;+336##0161850;92;NomVoie3324934;NULL;#0762;Ville16;Pays1;2000-02-21-10-52-10;2000-02-21-10-52-10
89;1245025;Name15025;FistName15025;1954-07-22;Ville20;Pays1;NS000015025;NULL;+336##0238787;57;NomVoie015025;NULL;#4980;Ville10;Pays2;2006-02-04-13-16-28;2006-02-04-13-16-28
90;1260342;Name30342;FistName30342;1951-03-25;Ville19;Pays4;NS000030342;NULL;+336##0442955;14;NomVoie6530342;NULL;#3210;Ville10;Pays2;2023-06-16-04-04-02;2023-06-16-04-04-02
91;1259157;Name29157;FistName29157;2006-10-11;Ville25;Pays2;NS000029157;NULL;+336##0580060;26;NomVoie7529157;NULL;#2431;Ville25;Pays4;2004-10-17-10-52-42;2004-10-17-10-52-42
92;1250934;Name20934;FistName20934;1931-01-27;Ville22;Pays1;NS000020934;NULL;+336##0000223;89;NomVoie4220934;NULL;#1378;Ville17;Pays2;2018-02-16-02-37-45;2018-02-16-02-37-45
93;1266160;Name36160;FistName36160;1948-04-16;Ville21;Pays3;NS000036160;NULL;+336##0347869;54;NomVoie4936160;NULL;#0987;Ville6;Pays2;2020-11-20-08-36-46;2020-11-20-08-36-46
94;1276080;Name46080;FistName46080;1996-08-21;Ville7;Pays2;NS000046080;NULL;+336##0403354;64;NomVoie8646080;NULL;#8173;Ville6;Pays2;2002-03-26-01-40-46;2002-03-26-01-40-46
95;1237060;Name7060;FistName7060;1962-07-15;Ville7;Pays1;NS000007060;NULL;+336##0000521;42;NomVoie527060;NULL;#5682;Ville9;Pays4;2013-06-02-04-42-46;2013-06-02-04-42-46
96;1250216;Name20216;FistName20216;1996-01-24;Ville18;Pays3;NS000020216;NULL;+336##0838582;30;NomVoie4320216;NULL;#2840;Ville2;Pays2;2011-02-18-18-56-21;2011-02-18-18-56-21
97;1249687;Name19687;FistName19687;1994-05-21;Ville10;Pays3;NS000019687;NULL;+336##0469467;79;NomVoie5819687;NULL;#5471;Ville21;Pays1;2006-09-19-09-14-32;2006-09-19-09-14-32
98;1244491;Name14491;FistName14491;1945-04-18;Ville4;Pays1;NS000014491;NULL;+336##0945124;18;NomVoie9014491;NULL;#5191;Ville19;Pays4;2010-09-27-12-32-37;2010-09-27-12-32-37
99;1264989;Name34989;FistName34989;1984-01-02;Ville5;Pays3;NS000034989;NULL;+336##0129543;88;NomVoie8234989;NULL;#1856;Ville20;Pays2;2003-04-22-09-55-37;2003-04-22-09-55-37
100;1256102;Name26102;FistName26102;1988-03-25;Ville17;Pays3;NS000026102;NULL;+336##0531461;0;NomVoie1126102;NULL;#2974;Ville19;Pays2;2013-10-16-23-52-03;2013-10-16-23-52-03
101;1252263;Name22263;FistName22263;1949-09-06;Ville21;Pays1;NS000022263;NULL;+336##0229287;28;NomVoie6322263;NULL;#0084;Ville24;Pays1;2007-04-05-09-34-37;2007-04-05-09-34-37
102;1232364;Name2364;FistName2364;1965-11-07;Ville25;Pays5;NS000002364;NULL;+336##0412756;65;NomVoie432364;NULL;#2176;Ville3;Pays1;2005-09-21-08-03-25;2005-09-21-08-03-25
103;1276717;Name46717;FistName46717;1944-06-22;Ville20;Pays2;NS000046717;NULL;+336##0510211;77;NomVoie9946717;NULL;#3155;Ville24;Pays2;2006-08-04-05-05-17;2006-08-04-05-05-17
104;1270457;Name40457;FistName40457;1947-07-24;Ville24;Pays5;NS000040457;NULL;+336##0119604;70;NomVoie8140457;NULL;#9840;Ville22;Pays1;2010-11-20-16-40-56;2010-11-20-16-40-56
105;1243617;Name13617;FistName13617;1950-03-09;Ville7;Pays1;NS000013617;NULL;+336##0931772;19;NomVoie9513617;NULL;#9484;Ville1;Pays3;2020-05-12-02-30-16;2020-05-12-02-30-16
106;1262464;Name32464;FistName32464;1970-02-02;Ville24;Pays1;NS000032464;NULL;+336##0851700;15;NomVoie5432464;NULL;#3183;Ville20;Pays1;2019-10-25-13-41-45;2019-10-25-13-41-45
107;1265529;Name35529;FistName35529;2009-08-17;Ville17;Pays2;NS000035529;NULL;+336##0632330;87;NomVoie3235529;NULL;#5364;Ville9;Pays3;2000-06-08-20-13-15;2000-06-08-20-13-15
108;1273240;Name43240;FistName43240;1934-04-13;Ville15;Pays2;NS000043240;NULL;+336##0859712;30;NomVoie1543240;NULL;#4858;Ville2;Pays1;2019-03-07-07-12-39;2019-03-07-07-12-39
109;1239146;Name9146;FistName9146;1994-08-11;Ville14;Pays2;NS000009146;NULL;+336##0278469;57;NomVoie669146;NULL;#6975;Ville1;Pays1;2001-02-13-16-55-10;2001-02-13-16-55-10
110;1263574;Name33574;FistName33574;2009-11-27;Ville1;Pays3;NS000033574;NULL;+336##0177140;32;NomVoie633574;NULL;#0263;Ville1;Pays3;2002-11-25-02-45-11;2002-11-25-02-45-11
111;1252113;Name22113;FistName22113;1985-01-23;Ville11;Pays4;NS000022113;NULL;+336##0643190;88;NomVoie6122113;NULL;#7210;Ville6;Pays5;1998-08-16-16-50-05;1998-08-16-16-50-05
112;1262401;Name32401;FistName32401;2014-08-13;Ville8;Pays2;NS000032401;NULL;+336##0757417;99;NomVoie5132401;NULL;#6843;Ville12;Pays1;2005-02-21-15-05-43;2005-02-21-15-05-43
113;1266661;Name36661;FistName36661;1953-07-23;Ville22;Pays1;NS000036661;NULL;+336##0432899;79;NomVoie3736661;NULL;#0522;Ville18;Pays3;2021-04-27-18-29-29;2021-04-27-18-29-29
114;1266521;Name36521;FistName36521;1933-05-04;Ville3;Pays2;NS000036521;NULL;+336##0846956;89;NomVoie1136521;NULL;#0063;Ville4;Pays2;2023-02-18-09-55-56;2023-02-18-09-55-56
115;1278436;Name48436;FistName48436;1966-07-03;Ville13;Pays2;NS000048436;NULL;+336##0903599;24;NomVoie948436;NULL;#6461;Ville10;Pays2;2021-11-15-19-50-48;2021-11-15-19-50-48
116;1232335;Name2335;FistName2335;2000-03-23;Ville14;Pays4;NS000002335;NULL;+336##0940025;91;NomVoie592335;NULL;#7190;Ville7;Pays1;2015-02-07-07-56-31;2015-02-07-07-56-31
117;1247597;Name17597;FistName17597;1939-08-15;Ville9;Pays1;NS000017597;NULL;+336##0972136;40;NomVoie2717597;NULL;#3820;Ville7;Pays1;2009-02-11-15-17-37;2009-02-11-15-17-37
118;1276365;Name46365;FistName46365;1949-08-24;Ville7;Pays2;NS000046365;NULL;+336##0142805;29;NomVoie7946365;NULL;#1608;Ville5;Pays2;2015-10-16-19-06-35;2015-10-16-19-06-35
119;1230409;Name409;FistName409;1977-04-22;Ville13;Pays1;NS000000409;NULL;+336##0123148;97;NomVoie99409;NULL;#5856;Ville16;Pays1;2018-11-09-18-18-12;2018-11-09-18-18-12
120;1250168;Name20168;FistName20168;2010-10-15;Ville15;Pays1;NS000020168;NULL;+336##0844925;95;NomVoie1920168;NULL;#6000;Ville8;Pays3;2017-06-14-01-58-17;2017-06-14-01-58-17
121;1267644;Name37644;FistName37644;1942-01-22;Ville3;Pays1;NS000037644;NULL;+336##0303839;70;NomVoie5537644;NULL;#4958;Ville4;Pays3;2015-05-09-11-32-06;2015-05-09-11-32-06
122;1234952;Name4952;FistName4952;1951-09-05;Ville20;Pays4;NS000004952;NULL;+336##0701681;35;NomVoie804952;NULL;#8959;Ville8;Pays3;2001-01-17-18-01-23;2001-01-17-18-01-23
123;1239170;Name9170;FistName9170;1930-03-24;Ville22;Pays1;NS000009170;NULL;+336##0984472;40;NomVoie59170;NULL;#2840;Ville11;Pays3;1998-05-22-12-45-17;1998-05-22-12-45-17
124;1240744;Name10744;FistName10744;2008-07-23;Ville12;Pays2;NS000010744;NULL;+336##0511152;79;NomVoie3610744;NULL;#9851;Ville13;Pays1;2013-02-21-13-27-37;2013-02-21-13-27-37
125;1258864;Name28864;FistName28864;2003-05-12;Ville1;Pays1;NS000028864;NULL;+336##0955074;84;NomVoie7628864;NULL;#1144;Ville16;Pays2;2006-05-01-22-09-31;2006-05-01-22-09-31
126;1273497;Name43497;FistName43497;1932-03-09;Ville21;Pays2;NS000043497;NULL;+336##0292488;9;NomVoie3043497;NULL;#3987;Ville18;Pays1;2019-04-15-14-10-19;2019-04-15-14-10-19
127;1246950;Name16950;FistName16950;1998-03-19;Ville24;Pays2;NS000016950;NULL;+336##0220444;3;NomVoie4916950;NULL;#6344;Ville18;Pays3;2021-02-11-02-40-42;2021-02-11-02-40-42
128;1243377;Name13377;FistName13377;1991-03-26;Ville10;Pays2;NS000013377;NULL;+336##0301697;34;NomVoie1813377;NULL;#7302;Ville23;Pays1;2005-01-21-02-27-13;2005-01-21-02-27-13
