;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
11;1257155;Name27155;FistName27155;1947-07-03;Ville17;Pays3;NS000027155;NULL;+336##0348422;38;NomVoie6527155;NULL;#2799;Ville9;Pays1;2023-03-06-01-11-34;2023-03-06-01-11-34
12;1240346;Name10346;FistName10346;1995-02-05;Ville23;Pays2;NS000010346;NULL;+336##0945836;78;NomVoie7710346;NULL;#6006;Ville8;Pays1;2020-02-01-21-11-30;2020-02-01-21-11-30
13;1278251;Name48251;FistName48251;2016-05-07;Ville12;Pays3;NS000048251;NULL;+336##0800500;62;NomVoie3248251;NULL;#6815;Ville2;Pays2;2022-05-20-23-06-53;2022-05-20-23-06-53
14;1256307;Name26307;FistName26307;2016-07-10;Ville12;Pays4;NS000026307;NULL;+336##0983767;25;NomVoie5126307;NULL;#5303;Ville15;Pays1;2016-09-25-16-15-55;2016-09-25-16-15-55
15;1275073;Name45073;FistName45073;1975-09-26;Ville22;Pays1;NS000045073;NULL;+336##0228406;14;NomVoie5045073;NULL;#7148;Ville3;Pays2;2017-11-27-17-25-23;2017-11-27-17-25-23
16;1276020;Name46020;FistName46020;1999-11-19;Ville20;Pays1;NS000046020;NULL;+336##0025789;67;NomVoie4646020;NULL;#7686;Ville7;Pays3;2010-06-05-08-10-22;2010-06-05-08-10-22
17;1278922;Name48922;FistName48922;2009-01-21;Ville8;Pays4;NS000048922;NULL;+336##0275755;34;NomVoie8748922;NULL;#4360;Ville13;Pays2;2006-09-05-18-14-05;2006-09-05-18-14-05
18;1270221;Name40221;FistName40221;2006-04-19;Ville21;Pays2;NS000040221;NULL;+336##0922364;3;NomVoie4540221;NULL;#9242;Ville17;Pays2;2009-09-20-02-46-01;2009-09-20-02-46-01
19;1279928;Name49928;FistName49928;1951-11-21;Ville20;Pays1;NS000049928;NULL;+336##0418370;93;NomVoie749928;NULL;#1975;Ville1;Pays3;1997-06-27-16-05-37;1997-06-27-16-05-37
20;1236726;Name6726;FistName6726;1965-07-06;Ville24;Pays3;NS000006726;NULL;+336##0992526;11;NomVoie106726;NULL;#8649;Ville17;Pays1;2004-03-23-15-24-57;2004-03-23-15-24-57
21;1271577;Name41577;FistName41577;1969-01-08;Ville2;Pays3;NS000041577;NULL;+336##0085223;52;NomVoie1141577;NULL;#8358;Ville19;Pays2;2001-11-15-20-41-18;2001-11-15-20-41-18
22;1252690;Name22690;FistName22690;1993-08-21;Ville19;Pays3;NS000022690;NULL;+336##0219881;45;NomVoie7922690;NULL;#0133;Ville6;Pays2;2022-05-08-05-03-01;2022-05-08-05-03-01
23;1235310;Name5310;FistName5310;1932-01-01;Ville23;Pays1;NS000005310;NULL;+336##0857511;71;NomVoie75310;NULL;#3356;Ville3;Pays1;1998-10-21-22-53-55;1998-10-21-22-53-55
24;1259246;Name29246;FistName29246;2002-07-02;Ville24;Pays1;NS000029246;NULL;+336##0709135;17;NomVoie3929246;NULL;#6692;Ville6;Pays2;2002-07-06-07-49-56;2002-07-06-07-49-56
25;1231091;Name1091;FistName1091;2002-10-05;Ville8;Pays2;NS000001091;NULL;+336##0984617;68;NomVoie111091;NULL;#0396;Ville13;Pays1;2015-06-22-10-42-18;2015-06-22-10-42-18
26;1245306;Name15306;FistName15306;1932-02-18;Ville20;Pays2;NS000015306;NULL;+336##0826821;59;NomVoie5015306;NULL;#3145;Ville15;Pays1;2006-08-01-04-06-37;2006-08-01-04-06-37
27;1230089;Name89;FistName89;1962-05-01;Ville23;Pays2;NS000000089;NULL;+336##0039406;99;NomVoie7989;NULL;#1160;Ville4;Pays1;2002-09-09-13-04-07;2002-09-09-13-04-07
28;1260542;Name30542;FistName30542;1956-09-19;Ville21;Pays1;NS000030542;NULL;+336##0829808;49;NomVoie8330542;NULL;#1947;Ville15;Pays1;2008-04-27-06-28-47;2008-04-27-06-28-47
29;1242078;Name12078;FistName12078;1992-09-21;Ville17;Pays1;NS000012078;NULL;+336##0075768;87;NomVoie7312078;NULL;#3124;Ville23;Pays2;2010-09-17-21-18-05;2010-09-17-21-18-05
30;1276666;Name46666;FistName46666;1932-08-22;Ville20;Pays2;NS000046666;NULL;+336##0740879;91;NomVoie6246666;NULL;#4209;Ville5;Pays3;2002-06-25-07-04-27;2002-06-25-07-04-27
31;1247712;Name17712;FistName17712;2005-08-14;Ville18;Pays1;NS000017712;NULL;+336##0517763;17;NomVoie6317712;NULL;#8753;Ville1;Pays1;2012-11-15-02-46-50;2012-11-15-02-46-50
32;1266220;Name36220;FistName36220;1961-02-11;Ville9;Pays3;NS000036220;NULL;+336##0156453;71;NomVoie2236220;NULL;#3178;Ville5;Pays1;2003-05-16-20-03-40;2003-05-16-20-03-40
33;1263469;Name33469;FistName33469;2010-06-13;Ville22;Pays2;NS000033469;NULL;+336##0563360;30;NomVoie2233469;NULL;#1020;Ville19;Pays1;2021-01-27-11-23-21;2021-01-27-11-23-21
34;1253990;Name23990;FistName23990;2015-01-26;Ville14;Pays2;NS000023990;NULL;+336##0475050;55;NomVoie4023990;NULL;#5537;Ville4;Pays4;2020-04-13-20-46-33;2020-04-13-20-46-33
35;1276240;Name46240;FistName46240;1954-03-22;Ville24;Pays1;NS000046240;NULL;+336##0541237;76;NomVoie7546240;NULL;#3492;Ville5;Pays2;2016-10-17-17-19-52;2016-10-17-17-19-52
36;1248694;Name18694;FistName18694;1983-03-12;Ville14;Pays3;NS000018694;NULL;+336##0358492;39;NomVoie8418694;NULL;#2566;Ville18;Pays2;2023-05-21-02-38-06;2023-05-21-02-38-06
37;1246455;Name16455;FistName16455;1944-10-19;Ville17;Pays2;NS000016455;NULL;+336##0952139;67;NomVoie9916455;NULL;#7211;Ville14;Pays1;1999-05-26-02-14-28;1999-05-26-02-14-28
38;1266547;Name36547;FistName36547;1946-07-11;Ville16;Pays2;NS000036547;NULL;+336##0681856;22;NomVoie9236547;NULL;#7459;Ville22;Pays2;2022-11-10-08-09-57;2022-11-10-08-09-57
39;1247038;Name17038;FistName17038;1949-10-02;Ville5;Pays3;NS000017038;NULL;+336##0285304;40;NomVoie7017038;NULL;#2461;Ville7;Pays1;1999-09-16-11-33-31;1999-09-16-11-33-31
40;1240025;Name10025;FistName10025;1986-08-13;Ville5;Pays2;NS000010025;NULL;+336##0653584;70;NomVoie8110025;NULL;#6605;Ville24;Pays1;2021-04-05-09-41-51;2021-04-05-09-41-51
41;1238825;Name8825;FistName8825;1936-06-25;Ville9;Pays5;NS000008825;NULL;+336##0305754;3;NomVoie508825;NULL;#8896;Ville4;Pays1;2021-01-26-11-13-24;2021-01-26-11-13-24
42;1247291;Name17291;FistName17291;1932-04-02;Ville11;Pays1;NS000017291;NULL;+336##0564300;72;NomVoie8417291;NULL;#3327;Ville24;Pays2;2003-06-19-09-39-59;2003-06-19-09-39-59
43;1256549;Name26549;FistName26549;1949-09-23;Ville11;Pays2;NS000026549;NULL;+336##0480982;73;NomVoie6326549;NULL;#7662;Ville11;Pays3;1998-07-06-11-32-50;1998-07-06-11-32-50
44;1277346;Name47346;FistName47346;2008-01-09;Ville15;Pays1;NS000047346;NULL;+336##0101909;93;NomVoie3847346;NULL;#0373;Ville12;Pays2;2020-04-08-09-45-26;2020-04-08-09-45-26
45;1275734;Name45734;FistName45734;1958-05-09;Ville1;Pays1;NS000045734;NULL;+336##0505492;94;NomVoie7345734;NULL;#8532;Ville12;Pays3;2013-04-24-15-38-27;2013-04-24-15-38-27
46;1279441;Name49441;FistName49441;2001-08-12;Ville13;Pays1;NS000049441;NULL;+336##0780669;24;NomVoie2449441;NULL;#6002;Ville16;Pays3;2016-10-09-22-31-46;2016-10-09-22-31-46
47;1241014;Name11014;FistName11014;1969-08-10;Ville11;Pays1;NS000011014;NULL;+336##0751050;79;NomVoie8011014;NULL;#4768;Ville17;Pays2;2005-11-09-02-52-45;2005-11-09-02-52-45
48;1265753;Name35753;FistName35753;1973-04-07;Ville23;Pays3;NS000035753;NULL;+336##0249358;41;NomVoie9635753;NULL;#4497;Ville3;Pays3;2002-08-04-12-08-04;2002-08-04-12-08-04
49;1257875;Name27875;FistName27875;1960-01-20;Ville12;Pays3;NS000027875;NULL;+336##0620406;64;NomVoie7127875;NULL;#6270;Ville18;Pays2;2017-06-11-13-22-51;2017-06-11-13-22-51
50;1276585;Name46585;FistName46585;1940-09-01;Ville25;Pays1;NS000046585;NULL;+336##0184057;95;NomVoie146585;NULL;#3758;Ville23;Pays2;2010-11-25-03-41-10;2010-11-25-03-41-10
51;1262069;Name32069;FistName32069;2000-03-25;Ville6;Pays2;NS000032069;NULL;+336##0785562;60;NomVoie1232069;NULL;#0729;Ville25;Pays3;2015-10-06-10-12-02;2015-10-06-10-12-02
52;1269839;Name39839;FistName39839;2003-03-17;Ville10;Pays3;NS000039839;NULL;+336##0483679;89;NomVoie6039839;NULL;#4674;Ville8;Pays1;2005-01-03-01-32-36;2005-01-03-01-32-36
53;1279931;Name49931;FistName49931;1982-04-23;Ville16;Pays4;NS000049931;NULL;+336##0639785;77;NomVoie5449931;NULL;#7271;Ville16;Pays3;2004-04-14-20-32-39;2004-04-14-20-32-39
54;1279051;Name49051;FistName49051;1994-02-19;Ville16;Pays3;NS000049051;NULL;+336##0759903;5;NomVoie3149051;NULL;#3787;Ville19;Pays2;2020-04-02-18-24-46;2020-04-02-18-24-46
55;1243516;Name13516;FistName13516;1936-06-19;Ville24;Pays2;NS000013516;NULL;+336##0851067;18;NomVoie3813516;NULL;#1621;Ville15;Pays2;2003-10-05-15-17-23;2003-10-05-15-17-23
56;1263131;Name33131;FistName33131;1972-01-25;Ville11;Pays3;NS000033131;NULL;+336##0319050;19;NomVoie8833131;NULL;#7081;Ville16;Pays1;2008-02-19-06-58-46;2008-02-19-06-58-46
57;1263172;Name33172;FistName33172;1953-03-23;Ville19;Pays3;NS000033172;NULL;+336##0041731;57;NomVoie8133172;NULL;#3816;Ville5;Pays1;2019-02-27-13-28-21;2019-02-27-13-28-21
58;1256917;Name26917;FistName26917;2012-11-04;Ville4;Pays1;NS000026917;NULL;+336##0128451;94;NomVoie6726917;NULL;#0602;Ville2;Pays2;2014-11-27-14-34-39;2014-11-27-14-34-39
59;1267851;Name37851;FistName37851;1995-02-09;Ville12;Pays2;NS000037851;NULL;+336##0248105;70;NomVoie5837851;NULL;#9802;Ville7;Pays1;2014-01-11-05-39-41;2014-01-11-05-39-41
60;1240881;Name10881;FistName10881;1981-08-03;Ville22;Pays1;NS000010881;NULL;+336##0639387;72;NomVoie2310881;NULL;#1408;Ville4;Pays1;2003-02-11-10-32-11;2003-02-11-10-32-11
61;1258121;Name28121;FistName28121;1999-08-26;Ville15;Pays2;NS000028121;NULL;+336##0731539;41;NomVoie2328121;NULL;#3138;Ville15;Pays1;2021-07-16-03-08-58;2021-07-16-03-08-58
62;1264028;Name34028;FistName34028;1952-06-10;Ville19;Pays2;NS000034028;NULL;+336##0904313;57;NomVoie234028;NULL;#1988;Ville4;Pays2;2022-01-11-23-25-30;2022-01-11-23-25-30
63;1248683;Name18683;FistName18683;1997-07-16;Ville3;Pays1;NS000018683;NULL;+336##0302162;92;NomVoie3118683;NULL;#7580;Ville4;Pays5;2005-06-13-14-08-35;2005-06-13-14-08-35
64;1272354;Name42354;FistName42354;1954-08-20;Ville8;Pays1;NS000042354;NULL;+336##0185350;24;NomVoie5142354;NULL;#7308;Ville17;Pays2;2004-01-08-20-48-30;2004-01-08-20-48-30
65;1255148;Name25148;FistName25148;1997-09-04;Ville10;Pays1;NS000025148;NULL;+336##0260988;60;NomVoie1925148;NULL;#9972;Ville23;Pays1;2021-06-22-21-11-28;2021-06-22-21-11-28
66;1264491;Name34491;FistName34491;2002-10-19;Ville3;Pays1;NS000034491;NULL;+336##0595955;23;NomVoie7234491;NULL;#6944;Ville8;Pays2;1997-06-22-10-19-56;1997-06-22-10-19-56
67;1260909;Name30909;FistName30909;1952-08-21;Ville5;Pays4;NS000030909;NULL;+336##0170761;69;NomVoie3930909;NULL;#7758;Ville11;Pays2;1999-05-07-13-28-14;1999-05-07-13-28-14
68;1240617;Name10617;FistName10617;1983-11-26;Ville15;Pays2;NS000010617;NULL;+336##0734780;46;NomVoie9310617;NULL;#9269;Ville4;Pays1;2016-02-06-23-30-19;2016-02-06-23-30-19
69;1262203;Name32203;FistName32203;1986-01-03;Ville8;Pays1;NS000032203;NULL;+336##0993588;73;NomVoie7032203;NULL;#7811;Ville3;Pays4;2012-06-04-17-25-08;2012-06-04-17-25-08
70;1237641;Name7641;FistName7641;1987-11-09;Ville4;Pays1;NS000007641;NULL;+336##0971649;67;NomVoie247641;NULL;#3187;Ville21;Pays1;2005-01-04-19-33-07;2005-01-04-19-33-07
71;1278471;Name48471;FistName48471;1960-11-25;Ville10;Pays3;NS000048471;NULL;+336##0370537;91;NomVoie1648471;NULL;#4179;Ville21;Pays3;1999-03-12-11-45-47;1999-03-12-11-45-47
72;1278526;Name48526;FistName48526;2000-10-16;Ville1;Pays1;NS000048526;NULL;+336##0677118;99;NomVoie2948526;NULL;#2347;Ville12;Pays2;2014-06-23-05-03-51;2014-06-23-05-03-51
73;1241653;Name11653;FistName11653;2013-07-12;Ville1;Pays1;NS000011653;NULL;+336##0997158;32;NomVoie2811653;NULL;#5800;Ville12;Pays1;2018-06-01-17-44-31;2018-06-01-17-44-31
74;1271730;Name41730;FistName41730;1965-09-27;Ville15;Pays1;NS000041730;NULL;+336##0875927;5;NomVoie6741730;NULL;#1652;Ville14;Pays1;2000-11-27-17-31-02;2000-11-27-17-31-02
75;1273699;Name43699;FistName43699;1962-08-19;Ville15;Pays1;NS000043699;NULL;+336##0799689;26;NomVoie2343699;NULL;#2942;Ville15;Pays3;2016-07-18-07-59-15;2016-07-18-07-59-15
76;1232921;Name2921;FistName2921;1983-07-15;Ville7;Pays1;NS000002921;NULL;+336##0949188;82;NomVoie432921;NULL;#8526;Ville19;Pays1;2007-02-23-15-12-54;2007-02-23-15-12-54
77;1241921;Name11921;FistName11921;2015-01-17;Ville1;Pays2;NS000011921;NULL;+336##0476099;77;NomVoie1411921;NULL;#1144;Ville3;Pays2;2016-11-21-09-12-36;2016-11-21-09-12-36
78;1267932;Name37932;FistName37932;2006-10-11;Ville18;Pays3;NS000037932;NULL;+336##0732033;54;NomVoie6637932;NULL;#7825;Ville9;Pays2;2007-09-05-16-55-10;2007-09-05-16-55-10
79;1252523;Name22523;FistName22523;1993-10-27;Ville5;Pays3;NS000022523;NULL;+336##0740859;57;NomVoie4522523;NULL;#0058;Ville9;Pays1;2016-04-24-17-26-42;2016-04-24-17-26-42
80;1279714;Name49714;FistName49714;2011-07-23;Ville9;Pays1;NS000049714;NULL;+336##0445445;91;NomVoie6149714;NULL;#0691;Ville13;Pays3;2002-07-17-11-11-26;2002-07-17-11-11-26
81;1259159;Name29159;FistName29159;1991-03-24;Ville20;Pays5;NS000029159;NULL;+336##0463957;87;NomVoie129159;NULL;#6457;Ville20;Pays2;2001-07-14-12-13-23;2001-07-14-12-13-23
82;1277949;Name47949;FistName47949;2016-03-27;Ville1;Pays2;NS000047949;NULL;+336##0093662;24;NomVoie7047949;NULL;#1602;Ville22;Pays1;2007-10-24-08-34-18;2007-10-24-08-34-18
83;1278292;Name48292;FistName48292;1991-11-20;Ville6;Pays1;NS000048292;NULL;+336##0992733;64;NomVoie5648292;NULL;#6069;Ville22;Pays1;1997-09-22-03-03-51;1997-09-22-03-03-51
84;1261427;Name31427;FistName31427;1974-11-01;Ville24;Pays1;NS000031427;NULL;+336##0246590;75;NomVoie4231427;NULL;#6235;Ville19;Pays1;2011-06-15-06-13-52;2011-06-15-06-13-52
85;1230889;Name889;FistName889;1938-07-11;Ville8;Pays2;NS000000889;NULL;+336##0030926;89;NomVoie32889;NULL;#7919;Ville14;Pays3;2013-07-18-05-24-39;2013-07-18-05-24-39
86;1278467;Name48467;FistName48467;1964-05-18;Ville7;Pays3;NS000048467;NULL;+336##0758929;48;NomVoie8548467;NULL;#9024;Ville8;Pays5;2010-01-27-23-31-52;2010-01-27-23-31-52
87;1256866;Name26866;FistName26866;2007-02-16;Ville18;Pays2;NS000026866;NULL;+336##0831728;44;NomVoie6926866;NULL;#5689;Ville20;Pays2;2011-07-11-17-10-19;2011-07-11-17-10-19
88;1272003;Name42003;FistName42003;1964-10-05;Ville16;Pays3;NS000042003;NULL;+336##0242726;74;NomVoie042003;NULL;#7654;Ville8;Pays1;2009-03-06-18-44-52;2009-03-06-18-44-52
89;1233934;Name3934;FistName3934;2003-05-22;Ville4;Pays2;NS000003934;NULL;+336##0331654;90;NomVoie313934;NULL;#3574;Ville20;Pays2;2022-10-24-23-24-58;2022-10-24-23-24-58
90;1231668;Name1668;FistName1668;1975-08-19;Ville21;Pays2;NS000001668;NULL;+336##0021824;31;NomVoie331668;NULL;#0839;Ville6;Pays2;2002-03-09-03-30-51;2002-03-09-03-30-51
91;1239546;Name9546;FistName9546;1997-03-07;Ville7;Pays1;NS000009546;NULL;+336##0729938;58;NomVoie959546;NULL;#9685;Ville6;Pays2;2011-08-23-05-22-52;2011-08-23-05-22-52
92;1276056;Name46056;FistName46056;1944-08-12;Ville1;Pays1;NS000046056;NULL;+336##0799551;91;NomVoie6546056;NULL;#4837;Ville13;Pays2;2023-05-18-01-48-04;2023-05-18-01-48-04
93;1240266;Name10266;FistName10266;2008-08-25;Ville13;Pays2;NS000010266;NULL;+336##0535561;19;NomVoie8910266;NULL;#6450;Ville14;Pays3;2003-10-22-22-48-39;2003-10-22-22-48-39
94;1263876;Name33876;FistName33876;1973-08-27;Ville3;Pays2;NS000033876;NULL;+336##0620713;10;NomVoie3233876;NULL;#6151;Ville22;Pays1;2008-10-18-09-47-53;2008-10-18-09-47-53
95;1261503;Name31503;FistName31503;1932-09-08;Ville5;Pays2;NS000031503;NULL;+336##0704366;70;NomVoie6831503;NULL;#2270;Ville23;Pays1;2011-08-01-14-41-28;2011-08-01-14-41-28
96;1273768;Name43768;FistName43768;1960-11-08;Ville18;Pays1;NS000043768;NULL;+336##0378949;55;NomVoie143768;NULL;#3487;Ville2;Pays1;2008-03-02-01-47-07;2008-03-02-01-47-07
97;1243879;Name13879;FistName13879;1949-09-09;Ville5;Pays3;NS000013879;NULL;+336##0626504;32;NomVoie9613879;NULL;#8287;Ville11;Pays3;2015-02-24-07-39-22;2015-02-24-07-39-22
98;1274594;Name44594;FistName44594;1980-07-11;Ville25;Pays3;NS000044594;NULL;+336##0329323;60;NomVoie6144594;NULL;#3231;Ville8;Pays3;2001-10-06-01-58-45;2001-10-06-01-58-45
99;1270009;Name40009;FistName40009;1936-07-07;Ville9;Pays1;NS000040009;NULL;+336##0780984;52;NomVoie2640009;NULL;#7921;Ville4;Pays2;2009-06-23-20-01-07;2009-06-23-20-01-07
100;1250150;Name20150;FistName20150;1990-03-24;Ville16;Pays2;NS000020150;NULL;+336##0678485;56;NomVoie1620150;NULL;#4683;Ville9;Pays1;2011-06-04-19-24-26;2011-06-04-19-24-26
101;1238433;Name8433;FistName8433;1984-07-10;Ville8;Pays1;NS000008433;NULL;+336##0989146;83;NomVoie288433;NULL;#1185;Ville21;Pays4;2016-10-10-12-22-20;2016-10-10-12-22-20
102;1278988;Name48988;FistName48988;1990-09-12;Ville6;Pays1;NS000048988;NULL;+336##0245986;31;NomVoie3248988;NULL;#5587;Ville11;Pays3;2017-02-07-13-41-42;2017-02-07-13-41-42
103;1270691;Name40691;FistName40691;1999-09-11;Ville12;Pays1;NS000040691;NULL;+336##0206393;0;NomVoie740691;NULL;#0800;Ville17;Pays1;2014-03-01-14-22-14;2014-03-01-14-22-14
104;1273861;Name43861;FistName43861;1930-03-16;Ville15;Pays2;NS000043861;NULL;+336##0185319;36;NomVoie3943861;NULL;#0472;Ville7;Pays5;2013-09-24-17-06-36;2013-09-24-17-06-36
105;1235436;Name5436;FistName5436;2007-03-25;Ville20;Pays4;NS000005436;NULL;+336##0044020;61;NomVoie635436;NULL;#1355;Ville11;Pays4;2014-04-05-16-23-01;2014-04-05-16-23-01
106;1244393;Name14393;FistName14393;1988-03-07;Ville2;Pays4;NS000014393;NULL;+336##0158587;54;NomVoie2914393;NULL;#7234;Ville11;Pays4;2003-04-17-10-25-57;2003-04-17-10-25-57
107;1277092;Name47092;FistName47092;1967-02-23;Ville9;Pays1;NS000047092;NULL;+336##0880720;28;NomVoie4447092;NULL;#2246;Ville12;Pays3;2003-10-06-19-03-44;2003-10-06-19-03-44
108;1254833;Name24833;FistName24833;2000-03-25;Ville22;Pays2;NS000024833;NULL;+336##0902992;26;NomVoie9624833;NULL;#3105;Ville14;Pays2;2013-06-07-18-48-55;2013-06-07-18-48-55
109;1271107;Name41107;FistName41107;1948-09-10;Ville21;Pays1;NS000041107;NULL;+336##0075067;54;NomVoie4641107;NULL;#7637;Ville24;Pays2;2008-02-01-14-47-39;2008-02-01-14-47-39
110;1279146;Name49146;FistName49146;1997-03-11;Ville15;Pays5;NS000049146;NULL;+336##0824881;38;NomVoie3549146;NULL;#8286;Ville1;Pays2;2003-07-04-13-59-03;2003-07-04-13-59-03
111;1237470;Name7470;FistName7470;1971-11-05;Ville3;Pays1;NS000007470;NULL;+336##0768470;66;NomVoie527470;NULL;#2472;Ville4;Pays2;1999-07-21-10-47-27;1999-07-21-10-47-27
112;1233173;Name3173;FistName3173;1949-02-17;Ville19;Pays1;NS000003173;NULL;+336##0347845;62;NomVoie613173;NULL;#0753;Ville16;Pays3;2012-04-08-17-27-37;2012-04-08-17-27-37
113;1246738;Name16738;FistName16738;1985-08-08;Ville18;Pays2;NS000016738;NULL;+336##0429274;64;NomVoie7916738;NULL;#6437;Ville19;Pays3;2019-09-23-22-18-05;2019-09-23-22-18-05
114;1242124;Name12124;FistName12124;1998-01-18;Ville22;Pays3;NS000012124;NULL;+336##0002646;76;NomVoie2212124;NULL;#7064;Ville6;Pays2;2020-07-20-04-20-07;2020-07-20-04-20-07
115;1256653;Name26653;FistName26653;1974-07-24;Ville2;Pays1;NS000026653;NULL;+336##0634742;19;NomVoie3626653;NULL;#8483;Ville22;Pays2;2012-08-08-10-31-15;2012-08-08-10-31-15
116;1263771;Name33771;FistName33771;1939-09-20;Ville23;Pays1;NS000033771;NULL;+336##0095023;90;NomVoie4633771;NULL;#7116;Ville4;Pays2;2004-09-05-05-40-56;2004-09-05-05-40-56
117;1249371;Name19371;FistName19371;1996-08-21;Ville2;Pays3;NS000019371;NULL;+336##0555371;8;NomVoie4019371;NULL;#5566;Ville23;Pays2;2007-09-12-23-51-59;2007-09-12-23-51-59
118;1257576;Name27576;FistName27576;1962-04-05;Ville18;Pays1;NS000027576;NULL;+336##0210943;5;NomVoie1327576;NULL;#5496;Ville4;Pays2;2015-04-18-15-44-12;2015-04-18-15-44-12
119;1263952;Name33952;FistName33952;1937-06-04;Ville6;Pays1;NS000033952;NULL;+336##0873645;71;NomVoie633952;NULL;#2167;Ville2;Pays4;2002-10-12-23-22-25;2002-10-12-23-22-25
120;1267983;Name37983;FistName37983;2015-03-12;Ville18;Pays1;NS000037983;NULL;+336##0764922;50;NomVoie6137983;NULL;#3747;Ville21;Pays3;2005-09-24-11-11-49;2005-09-24-11-11-49
121;1235675;Name5675;FistName5675;2016-03-12;Ville23;Pays2;NS000005675;NULL;+336##0562762;0;NomVoie75675;NULL;#6956;Ville2;Pays1;1999-10-03-05-53-40;1999-10-03-05-53-40
122;1243982;Name13982;FistName13982;2009-01-26;Ville25;Pays3;NS000013982;NULL;+336##0626928;38;NomVoie7013982;NULL;#0512;Ville17;Pays2;2006-10-25-05-44-53;2006-10-25-05-44-53
123;1237665;Name7665;FistName7665;1990-02-07;Ville7;Pays1;NS000007665;NULL;+336##0858801;62;NomVoie767665;NULL;#0387;Ville25;Pays2;2004-03-15-13-12-06;2004-03-15-13-12-06
124;1268586;Name38586;FistName38586;2007-06-07;Ville6;Pays1;NS000038586;NULL;+336##0397601;79;NomVoie9538586;NULL;#2981;Ville1;Pays3;2017-05-12-10-54-04;2017-05-12-10-54-04
125;1243181;Name13181;FistName13181;1939-08-02;Ville15;Pays1;NS000013181;NULL;+336##0648991;33;NomVoie1213181;NULL;#0028;Ville5;Pays2;2022-09-02-17-53-30;2022-09-02-17-53-30
126;1259726;Name29726;FistName29726;1965-01-20;Ville5;Pays3;NS000029726;NULL;+336##0525512;44;NomVoie2629726;NULL;#0032;Ville3;Pays1;1999-11-03-01-32-10;1999-11-03-01-32-10
127;1258288;Name28288;FistName28288;1981-05-22;Ville14;Pays1;NS000028288;NULL;+336##0102699;99;NomVoie5628288;NULL;#4886;Ville6;Pays2;1998-08-10-04-07-10;1998-08-10-04-07-10
128;1239506;Name9506;FistName9506;1982-06-25;Ville15;Pays2;NS000009506;NULL;+336##0571574;68;NomVoie319506;NULL;#8189;Ville13;Pays3;2011-05-21-11-28-31;2011-05-21-11-28-31
