;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
23;1253384;Name23384;FistName23384;1948-02-20;Ville9;Pays2;NS000023384;NULL;+336##0847754;2;NomVoie2823384;NULL;#1892;Ville7;Pays1;2022-01-26-21-56-38;2022-01-26-21-56-38
24;1242497;Name12497;FistName12497;1987-08-07;Ville8;Pays1;NS000012497;NULL;+336##0961678;21;NomVoie1212497;NULL;#9932;Ville24;Pays2;2021-03-05-13-10-14;2021-03-05-13-10-14
25;1230482;Name482;FistName482;1940-05-06;Ville20;Pays1;NS000000482;NULL;+336##0369416;50;NomVoie98482;NULL;#1953;Ville24;Pays2;2017-03-14-07-55-40;2017-03-14-07-55-40
26;1245268;Name15268;FistName15268;1972-11-02;Ville5;Pays1;NS000015268;NULL;+336##0249637;49;NomVoie1715268;NULL;#4538;Ville19;Pays3;2001-01-20-14-59-27;2001-01-20-14-59-27
27;1254645;Name24645;FistName24645;1956-09-27;Ville9;Pays1;NS000024645;NULL;+336##0070192;22;NomVoie3824645;NULL;#4265;Ville5;Pays5;2009-09-04-18-25-08;2009-09-04-18-25-08
28;1245544;Name15544;FistName15544;1943-05-17;Ville13;Pays2;NS000015544;NULL;+336##0614722;87;NomVoie015544;NULL;#2213;Ville3;Pays4;2023-01-09-12-12-20;2023-01-09-12-12-20
29;1270561;Name40561;FistName40561;2002-01-06;Ville6;Pays3;NS000040561;NULL;+336##0810777;64;NomVoie6140561;NULL;#2465;Ville16;Pays4;2008-07-19-05-03-23;2008-07-19-05-03-23
30;1232600;Name2600;FistName2600;1939-02-09;Ville3;Pays3;NULL;NULL;+336##0539373;43;NomVoie812600;NULL;#7217;Ville11;Pays3;2002-10-24-21-16-27;2002-10-24-21-16-27
31;1238256;Name8256;FistName8256;1978-03-07;Ville20;Pays4;NS000008256;NULL;+336##0634279;52;NomVoie638256;NULL;#5087;Ville4;Pays2;2017-08-26-11-23-53;2017-08-26-11-23-53
32;1243028;Name13028;FistName13028;1968-01-02;Ville13;Pays1;NS000013028;NULL;+336##0153222;10;NomVoie4213028;NULL;#8788;Ville1;Pays2;2003-11-25-20-08-10;2003-11-25-20-08-10
33;1263351;Name33351;FistName33351;1948-02-06;Ville4;Pays3;NS000033351;NULL;+336##0940018;11;NomVoie5433351;NULL;#6895;Ville12;Pays1;2020-07-24-11-52-03;2020-07-24-11-52-03
34;1253052;Name23052;FistName23052;1956-04-26;Ville11;Pays4;NS000023052;NULL;+336##0410206;51;NomVoie7023052;NULL;#6585;Ville10;Pays1;2019-02-18-14-38-28;2019-02-18-14-38-28
35;1247774;Name17774;FistName17774;1951-10-11;Ville9;Pays3;NS000017774;NULL;+336##0093566;40;NomVoie2717774;NULL;#2869;Ville24;Pays1;2000-06-14-02-31-41;2000-06-14-02-31-41
36;1232454;Name2454;FistName2454;1974-06-22;Ville18;Pays1;NS000002454;NULL;+336##0858942;9;NomVoie992454;NULL;#6166;Ville17;Pays1;1999-03-24-13-28-03;1999-03-24-13-28-03
37;1248594;Name18594;FistName18594;1982-09-12;Ville23;Pays2;NS000018594;NULL;+336##0068728;53;NomVoie2318594;NULL;#2916;Ville15;Pays1;2021-04-19-05-37-31;2021-04-19-05-37-31
38;1248196;Name18196;FistName18196;1944-02-07;Ville8;Pays1;NS000018196;NULL;+336##0983433;37;NomVoie3918196;NULL;#2100;Ville5;Pays2;2009-05-18-05-15-52;2009-05-18-05-15-52
39;1235306;Name5306;FistName5306;1987-04-25;Ville14;Pays1;NS000005306;NULL;+336##0702248;51;NomVoie85306;NULL;#0740;Ville16;Pays1;1999-01-09-23-43-48;1999-01-09-23-43-48
40;1259331;Name29331;FistName29331;1982-03-24;Ville9;Pays3;NS000029331;NULL;+336##0384568;30;NomVoie1629331;NULL;#0111;Ville3;Pays2;2014-04-09-22-44-29;2014-04-09-22-44-29
41;1240989;Name10989;FistName10989;2017-02-24;Ville11;Pays1;NS000010989;NULL;+336##0015028;63;NomVoie3210989;NULL;#7516;Ville12;Pays2;2023-07-26-07-44-34;2023-07-26-07-44-34
42;1239305;Name9305;FistName9305;1959-07-22;Ville8;Pays3;NS000009305;NULL;+336##0587382;44;NomVoie619305;NULL;#3823;Ville6;Pays3;2022-10-08-19-46-06;2022-10-08-19-46-06
43;1277399;Name47399;FistName47399;1941-02-19;Ville25;Pays2;NS000047399;NULL;+336##0383970;75;NomVoie3747399;NULL;#8246;Ville19;Pays2;2003-02-18-02-03-52;2003-02-18-02-03-52
44;1241522;Name11522;FistName11522;1944-05-14;Ville3;Pays1;NS000011522;NULL;+336##0546604;9;NomVoie511522;NULL;#8169;Ville17;Pays1;2018-10-15-14-17-45;2018-10-15-14-17-45
45;1260148;Name30148;FistName30148;2007-01-07;Ville11;Pays2;NS000030148;NULL;+336##0869713;76;NomVoie6730148;NULL;#9820;Ville9;Pays2;2005-03-21-15-45-43;2005-03-21-15-45-43
46;1239315;Name9315;FistName9315;1946-07-06;Ville12;Pays2;NS000009315;NULL;+336##0755951;88;NomVoie339315;NULL;#0523;Ville10;Pays2;2015-02-19-07-42-05;2015-02-19-07-42-05
47;1243451;Name13451;FistName13451;1993-01-17;Ville18;Pays2;NS000013451;NULL;+336##0190636;34;NomVoie5813451;NULL;#5264;Ville11;Pays1;2003-08-11-01-01-54;2003-08-11-01-01-54
48;1244391;Name14391;FistName14391;2004-01-19;Ville7;Pays2;NS000014391;NULL;+336##0442175;98;NomVoie4914391;NULL;#2905;Ville23;Pays4;2023-01-09-16-51-54;2023-01-09-16-51-54
49;1277019;Name47019;FistName47019;1991-01-21;Ville18;Pays1;NS000047019;NULL;+336##0180310;13;NomVoie1447019;NULL;#5076;Ville10;Pays3;2014-02-03-07-04-20;2014-02-03-07-04-20
50;1235916;Name5916;FistName5916;1950-01-12;Ville15;Pays3;NS000005916;NULL;+336##0881131;7;NomVoie95916;NULL;#8820;Ville14;Pays2;2022-03-08-21-42-36;2022-03-08-21-42-36
51;1245948;Name15948;FistName15948;1957-10-10;Ville23;Pays3;NS000015948;NULL;+336##0945340;73;NomVoie1015948;NULL;#2123;Ville23;Pays2;2022-03-24-15-49-54;2022-03-24-15-49-54
52;1263658;Name33658;FistName33658;1942-08-18;Ville11;Pays2;NS000033658;NULL;+336##0981201;29;NomVoie733658;NULL;#8088;Ville8;Pays2;2008-10-10-02-18-29;2008-10-10-02-18-29
53;1246698;Name16698;FistName16698;1933-01-11;Ville21;Pays1;NS000016698;NULL;+336##0458410;10;NomVoie3616698;NULL;#6044;Ville5;Pays1;2008-08-22-09-23-14;2008-08-22-09-23-14
54;1276401;Name46401;FistName46401;2014-05-05;Ville2;Pays2;NS000046401;NULL;+336##0185736;49;NomVoie4946401;NULL;#3647;Ville3;Pays1;2008-01-18-14-29-27;2008-01-18-14-29-27
55;1242262;Name12262;FistName12262;1983-11-02;Ville9;Pays3;NS000012262;NULL;+336##0354678;58;NomVoie1012262;NULL;#5562;Ville6;Pays2;1999-08-26-08-20-04;1999-08-26-08-20-04
56;1260940;Name30940;FistName30940;1939-10-06;Ville22;Pays1;NS000030940;NULL;+336##0385020;94;NomVoie8930940;NULL;#3944;Ville9;Pays2;1997-08-25-01-06-15;1997-08-25-01-06-15
57;1257503;Name27503;FistName27503;1949-02-24;Ville5;Pays1;NS000027503;NULL;+336##0166793;57;NomVoie7327503;NULL;#0038;Ville11;Pays2;2007-10-12-07-53-49;2007-10-12-07-53-49
58;1254641;Name24641;FistName24641;1989-11-02;Ville20;Pays1;NS000024641;NULL;+336##0862797;6;NomVoie6224641;NULL;#5157;Ville9;Pays2;1997-01-04-04-28-50;1997-01-04-04-28-50
59;1252995;Name22995;FistName22995;1956-07-02;Ville21;Pays1;NS000022995;NULL;+336##0495762;24;NomVoie022995;NULL;#5462;Ville21;Pays1;2006-02-03-12-48-44;2006-02-03-12-48-44
60;1236533;Name6533;FistName6533;1949-10-03;Ville20;Pays1;NS000006533;NULL;+336##0861141;59;NomVoie996533;NULL;#5928;Ville21;Pays2;2008-06-04-20-32-14;2008-06-04-20-32-14
61;1253282;Name23282;FistName23282;1980-11-23;Ville19;Pays1;NS000023282;NULL;+336##0422615;66;NomVoie2023282;NULL;#7504;Ville17;Pays1;2016-08-22-01-34-50;2016-08-22-01-34-50
62;1235985;Name5985;FistName5985;1951-04-10;Ville11;Pays1;NS000005985;NULL;+336##0201561;21;NomVoie895985;NULL;#3139;Ville17;Pays1;1998-06-04-08-26-06;1998-06-04-08-26-06
63;1233903;Name3903;FistName3903;1992-09-14;Ville23;Pays1;NS000003903;NULL;+336##0521645;99;NomVoie303903;NULL;#8793;Ville4;Pays1;1999-08-17-01-33-11;1999-08-17-01-33-11
64;1273590;Name43590;FistName43590;1983-06-04;Ville12;Pays2;NS000043590;NULL;+336##0103386;66;NomVoie9643590;NULL;#9249;Ville3;Pays4;2019-04-15-20-17-49;2019-04-15-20-17-49
65;1243608;Name13608;FistName13608;2017-10-18;Ville18;Pays2;NS000013608;NULL;+336##0276251;70;NomVoie9813608;NULL;#3055;Ville8;Pays1;2005-02-02-12-20-09;2005-02-02-12-20-09
66;1246083;Name16083;FistName16083;1938-08-02;Ville5;Pays1;NS000016083;NULL;+336##0813232;19;NomVoie4816083;NULL;#2250;Ville14;Pays3;2014-11-04-03-41-19;2014-11-04-03-41-19
67;1259820;Name29820;FistName29820;1998-11-27;Ville12;Pays1;NS000029820;NULL;+336##0902255;36;NomVoie1629820;NULL;#2594;Ville11;Pays3;2009-11-24-20-20-08;2009-11-24-20-20-08
68;1271628;Name41628;FistName41628;1965-05-12;Ville18;Pays2;NS000041628;NULL;+336##0135478;80;NomVoie5941628;NULL;#9820;Ville7;Pays3;1998-04-05-21-21-07;1998-04-05-21-21-07
69;1246194;Name16194;FistName16194;1943-04-27;Ville12;Pays1;NS000016194;NULL;+336##0867088;57;NomVoie2416194;NULL;#4414;Ville23;Pays3;2005-06-07-07-17-11;2005-06-07-07-17-11
70;1266591;Name36591;FistName36591;1952-03-25;Ville4;Pays2;NS000036591;NULL;+336##0369655;94;NomVoie7936591;NULL;#8122;Ville23;Pays1;2018-02-20-21-04-13;2018-02-20-21-04-13
71;1256734;Name26734;FistName26734;2009-01-12;Ville23;Pays1;NS000026734;NULL;+336##0379167;91;NomVoie5826734;NULL;#1519;Ville20;Pays1;1998-09-23-22-56-18;1998-09-23-22-56-18
72;1266171;Name36171;FistName36171;2007-01-10;Ville4;Pays3;NS000036171;NULL;+336##0392360;17;NomVoie8836171;NULL;#4319;Ville9;Pays2;2004-08-26-21-15-04;2004-08-26-21-15-04
73;1269540;Name39540;FistName39540;1961-10-15;Ville16;Pays1;NS000039540;NULL;+336##0003664;89;NomVoie5939540;NULL;#0814;Ville1;Pays1;2011-02-26-10-34-44;2011-02-26-10-34-44
74;1245773;Name15773;FistName15773;2005-04-14;Ville2;Pays1;NS000015773;NULL;+336##0721290;32;NomVoie1315773;NULL;#1849;Ville13;Pays2;2009-10-26-10-04-26;2009-10-26-10-04-26
75;1238819;Name8819;FistName8819;1953-07-18;Ville9;Pays2;NS000008819;NULL;+336##0063868;17;NomVoie868819;NULL;#9187;Ville15;Pays3;2021-07-17-01-28-35;2021-07-17-01-28-35
76;1251321;Name21321;FistName21321;2005-11-16;Ville5;Pays3;NS000021321;NULL;+336##0090280;93;NomVoie6621321;NULL;#1921;Ville12;Pays1;2017-11-23-19-38-21;2017-11-23-19-38-21
77;1266943;Name36943;FistName36943;2002-09-23;Ville25;Pays1;NS000036943;NULL;+336##0508062;57;NomVoie7036943;NULL;#4701;Ville1;Pays2;2000-09-25-19-20-30;2000-09-25-19-20-30
78;1278120;Name48120;FistName48120;1946-02-02;Ville12;Pays5;NS000048120;NULL;+336##0759464;42;NomVoie8248120;NULL;#3872;Ville1;Pays2;1997-05-15-15-35-40;1997-05-15-15-35-40
79;1271264;Name41264;FistName41264;2012-10-12;Ville6;Pays2;NS000041264;NULL;+336##0788039;91;NomVoie3941264;NULL;#8922;Ville1;Pays3;1998-10-21-06-15-24;1998-10-21-06-15-24
80;1270913;Name40913;FistName40913;1975-03-15;Ville25;Pays2;NS000040913;NULL;+336##0623065;77;NomVoie1340913;NULL;#9669;Ville16;Pays2;2006-03-18-11-10-30;2006-03-18-11-10-30
81;1261526;Name31526;FistName31526;1952-09-13;Ville8;Pays3;NS000031526;NULL;+336##0498101;34;NomVoie8831526;NULL;#2922;Ville24;Pays2;2023-01-05-01-10-08;2023-01-05-01-10-08
82;1267657;Name37657;FistName37657;1943-04-20;Ville22;Pays1;NS000037657;NULL;+336##0731557;70;NomVoie3937657;NULL;#1939;Ville15;Pays3;2011-11-14-22-09-40;2011-11-14-22-09-40
83;1270853;Name40853;FistName40853;1956-01-17;Ville22;Pays4;NS000040853;NULL;+336##0912252;55;NomVoie3540853;NULL;#7635;Ville13;Pays3;2000-10-04-11-25-31;2000-10-04-11-25-31
84;1263775;Name33775;FistName33775;1932-11-14;Ville11;Pays3;NS000033775;NULL;+336##0830968;52;NomVoie6333775;NULL;#7276;Ville1;Pays2;2012-07-25-18-28-15;2012-07-25-18-28-15
85;1268027;Name38027;FistName38027;1981-04-21;Ville6;Pays1;NS000038027;NULL;+336##0020834;89;NomVoie3738027;NULL;#8837;Ville13;Pays1;2001-03-05-06-20-29;2001-03-05-06-20-29
86;1249280;Name19280;FistName19280;1947-06-02;Ville7;Pays3;NS000019280;NULL;+336##0456180;80;NomVoie9519280;NULL;#7814;Ville4;Pays1;2009-06-02-08-47-09;2009-06-02-08-47-09
87;1248979;Name18979;FistName18979;1988-07-26;Ville3;Pays2;NS000018979;NULL;+336##0060863;88;NomVoie9518979;NULL;#0813;Ville13;Pays1;2006-10-04-06-39-27;2006-10-04-06-39-27
88;1232147;Name2147;FistName2147;1953-11-25;Ville15;Pays3;NS000002147;NULL;+336##0217428;54;NomVoie492147;NULL;#2414;Ville4;Pays2;2005-07-04-10-37-22;2005-07-04-10-37-22
89;1234797;Name4797;FistName4797;1980-11-09;Ville25;Pays1;NS000004797;NULL;+336##0874907;25;NomVoie394797;NULL;#2383;Ville12;Pays1;2005-11-10-08-26-23;2005-11-10-08-26-23
90;1246506;Name16506;FistName16506;1950-03-26;Ville11;Pays1;NS000016506;NULL;+336##0102658;67;NomVoie8616506;NULL;#0013;Ville18;Pays1;2001-04-17-09-21-15;2001-04-17-09-21-15
91;1244145;Name14145;FistName14145;1954-01-10;Ville1;Pays3;NS000014145;NULL;+336##0066828;97;NomVoie4714145;NULL;#1424;Ville7;Pays3;2003-08-02-05-54-22;2003-08-02-05-54-22
92;1243933;Name13933;FistName13933;1980-03-20;Ville12;Pays3;NS000013933;NULL;+336##0478237;62;NomVoie4513933;NULL;#3841;Ville23;Pays1;2019-01-09-20-03-08;2019-01-09-20-03-08
93;1233818;Name3818;FistName3818;1946-06-27;Ville1;Pays3;NS000003818;NULL;+336##0727395;79;NomVoie753818;NULL;#8643;Ville23;Pays3;2017-02-18-19-36-37;2017-02-18-19-36-37
94;1241223;Name11223;FistName11223;1956-06-14;Ville11;Pays1;NS000011223;NULL;+336##0795307;84;NomVoie8011223;NULL;#5569;Ville24;Pays3;1997-03-25-14-36-10;1997-03-25-14-36-10
95;1276952;Name46952;FistName46952;1961-02-15;Ville6;Pays3;NS000046952;NULL;+336##0849898;48;NomVoie5846952;NULL;#1562;Ville16;Pays3;2002-07-08-03-51-28;2002-07-08-03-51-28
96;1260800;Name30800;FistName30800;1986-08-18;Ville14;Pays1;NS000030800;NULL;+336##0621384;88;NomVoie3530800;NULL;#2861;Ville21;Pays4;2023-05-07-06-02-45;2023-05-07-06-02-45
97;1248037;Name18037;FistName18037;1977-10-11;Ville5;Pays1;NS000018037;NULL;+336##0914355;24;NomVoie4018037;NULL;#7465;Ville15;Pays2;2006-09-09-08-09-39;2006-09-09-08-09-39
98;1273716;Name43716;FistName43716;1938-02-25;Ville13;Pays2;NS000043716;NULL;+336##0498468;96;NomVoie2843716;NULL;#6426;Ville24;Pays2;2015-11-04-05-36-16;2015-11-04-05-36-16
99;1254738;Name24738;FistName24738;1949-01-03;Ville15;Pays2;NS000024738;NULL;+336##0007354;91;NomVoie1024738;NULL;#9141;Ville17;Pays1;2003-01-22-22-46-44;2003-01-22-22-46-44
100;1247088;Name17088;FistName17088;1966-04-04;Ville11;Pays3;NS000017088;NULL;+336##0287077;78;NomVoie1017088;NULL;#9611;Ville1;Pays2;2001-02-16-08-21-41;2001-02-16-08-21-41
101;1236295;Name6295;FistName6295;1990-07-04;Ville14;Pays3;NS000006295;NULL;+336##0644481;69;NomVoie806295;NULL;#1584;Ville23;Pays4;2013-03-26-09-33-08;2013-03-26-09-33-08
102;1270050;Name40050;FistName40050;1965-07-02;Ville22;Pays3;NS000040050;NULL;+336##0039707;36;NomVoie5940050;NULL;#9260;Ville25;Pays1;2016-11-04-20-10-16;2016-11-04-20-10-16
103;1275735;Name45735;FistName45735;1954-06-24;Ville10;Pays1;NS000045735;NULL;+336##0925124;93;NomVoie3245735;NULL;#1020;Ville23;Pays2;2001-11-22-11-24-27;2001-11-22-11-24-27
104;1271906;Name41906;FistName41906;1953-06-14;Ville17;Pays2;NS000041906;NULL;+336##0611977;50;NomVoie4441906;NULL;#3368;Ville3;Pays2;2021-04-18-01-22-41;2021-04-18-01-22-41
105;1266788;Name36788;FistName36788;1986-10-21;Ville14;Pays2;NS000036788;NULL;+336##0852103;14;NomVoie7136788;NULL;#8524;Ville24;Pays2;1998-05-13-05-53-08;1998-05-13-05-53-08
106;1230088;Name88;FistName88;1970-11-23;Ville20;Pays3;NS000000088;NULL;+336##0799313;20;NomVoie588;NULL;#2467;Ville10;Pays1;2016-05-19-17-18-35;2016-05-19-17-18-35
107;1260091;Name30091;FistName30091;1995-09-12;Ville6;Pays1;NS000030091;NULL;+336##0495906;14;NomVoie2630091;NULL;#4865;Ville25;Pays2;2001-05-04-23-13-45;2001-05-04-23-13-45
108;1252228;Name22228;FistName22228;1951-06-01;Ville18;Pays1;NS000022228;NULL;+336##0599190;10;NomVoie1222228;NULL;#0630;Ville11;Pays1;1997-02-24-09-13-59;1997-02-24-09-13-59
109;1275049;Name45049;FistName45049;1978-06-01;Ville6;Pays1;NS000045049;NULL;+336##0248091;89;NomVoie5345049;NULL;#1160;Ville25;Pays2;2015-09-25-13-10-32;2015-09-25-13-10-32
110;1272282;Name42282;FistName42282;1989-11-08;Ville22;Pays3;NS000042282;NULL;+336##0621418;70;NomVoie6242282;NULL;#7788;Ville23;Pays2;1999-01-03-15-34-12;1999-01-03-15-34-12
111;1279271;Name49271;FistName49271;1986-03-18;Ville20;Pays3;NS000049271;NULL;+336##0491395;44;NomVoie7249271;NULL;#3317;Ville19;Pays2;2015-04-07-13-41-34;2015-04-07-13-41-34
112;1230540;Name540;FistName540;1979-01-02;Ville18;Pays2;NS000000540;NULL;+336##0632970;54;NomVoie75540;NULL;#0006;Ville18;Pays4;2014-07-24-23-27-58;2014-07-24-23-27-58
113;1239851;Name9851;FistName9851;1981-03-03;Ville12;Pays1;NS000009851;NULL;+336##0476777;9;NomVoie519851;NULL;#7110;Ville14;Pays2;2006-09-23-21-13-07;2006-09-23-21-13-07
114;1246787;Name16787;FistName16787;2004-02-21;Ville25;Pays1;NS000016787;NULL;+336##0432238;54;NomVoie5416787;NULL;#2325;Ville7;Pays1;2000-05-12-11-23-35;2000-05-12-11-23-35
115;1249002;Name19002;FistName19002;1940-03-04;Ville7;Pays2;NS000019002;NULL;+336##0044691;79;NomVoie9419002;NULL;#9683;Ville16;Pays2;2020-09-05-07-39-30;2020-09-05-07-39-30
116;1236488;Name6488;FistName6488;1930-11-16;Ville7;Pays2;NS000006488;NULL;+336##0732734;79;NomVoie876488;NULL;#3914;Ville7;Pays1;2013-07-19-10-51-19;2013-07-19-10-51-19
117;1236298;Name6298;FistName6298;2015-09-02;Ville13;Pays2;NS000006298;NULL;+336##0706287;50;NomVoie806298;NULL;#2127;Ville11;Pays1;2001-02-08-08-06-24;2001-02-08-08-06-24
118;1278999;Name48999;FistName48999;1994-02-26;Ville3;Pays5;NS000048999;NULL;+336##0586410;65;NomVoie8248999;NULL;#7005;Ville15;Pays1;2016-04-14-08-59-27;2016-04-14-08-59-27
119;1276220;Name46220;FistName46220;1948-10-17;Ville5;Pays4;NS000046220;NULL;+336##0339506;46;NomVoie446220;NULL;#6704;Ville19;Pays2;2010-09-18-12-36-11;2010-09-18-12-36-11
120;1256695;Name26695;FistName26695;1954-08-05;Ville1;Pays1;NS000026695;NULL;+336##0062463;4;NomVoie1026695;NULL;#2294;Ville12;Pays2;2021-07-11-21-51-37;2021-07-11-21-51-37
121;1253910;Name23910;FistName23910;1984-11-01;Ville7;Pays2;NS000023910;NULL;+336##0041715;33;NomVoie3223910;NULL;#2264;Ville24;Pays2;2007-08-10-01-32-41;2007-08-10-01-32-41
122;1268106;Name38106;FistName38106;1997-10-17;Ville16;Pays2;NS000038106;NULL;+336##0004603;17;NomVoie3538106;NULL;#9683;Ville25;Pays2;1997-06-27-18-39-12;1997-06-27-18-39-12
123;1246624;Name16624;FistName16624;2001-07-08;Ville3;Pays2;NS000016624;NULL;+336##0439477;54;NomVoie4116624;NULL;#8866;Ville18;Pays1;2005-07-18-01-01-50;2005-07-18-01-01-50
124;1236011;Name6011;FistName6011;1931-11-02;Ville12;Pays1;NS000006011;NULL;+336##0469463;89;NomVoie936011;NULL;#8126;Ville5;Pays1;2008-06-14-05-03-49;2008-06-14-05-03-49
125;1233403;Name3403;FistName3403;2003-08-09;Ville9;Pays1;NS000003403;NULL;+336##0853078;9;NomVoie583403;NULL;#7819;Ville6;Pays2;2010-04-12-06-01-06;2010-04-12-06-01-06
126;1259587;Name29587;FistName29587;1988-01-09;Ville14;Pays1;NS000029587;NULL;+336##0113654;96;NomVoie4429587;NULL;#9495;Ville25;Pays3;2001-04-25-11-17-11;2001-04-25-11-17-11
127;1234541;Name4541;FistName4541;1939-10-09;Ville8;Pays1;NS000004541;NULL;+336##0086684;49;NomVoie84541;NULL;#5276;Ville18;Pays2;2012-04-05-19-34-15;2012-04-05-19-34-15
128;1275046;Name45046;FistName45046;2003-05-04;Ville3;Pays3;NS000045046;NULL;+336##0196775;28;NomVoie6745046;NULL;#5988;Ville7;Pays3;2018-07-18-02-13-01;2018-07-18-02-13-01
