;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
49;1259833;Name29833;FistName29833;1947-01-18;Ville11;Pays1;NS000029833;NULL;+336##0353432;19;NomVoie5629833;NULL;#8237;Ville16;Pays2;2014-05-02-21-04-49;2014-05-02-21-04-49
50;1266825;Name36825;FistName36825;1958-06-24;Ville23;Pays3;NS000036825;NULL;+336##0215118;83;NomVoie9836825;NULL;#0505;Ville4;Pays2;2004-04-01-07-36-36;2004-04-01-07-36-36
51;1275351;Name45351;FistName45351;1989-10-01;Ville7;Pays3;NULL;NULL;+336##0396439;35;NomVoie7045351;NULL;#9203;Ville5;Pays2;1998-06-11-15-08-10;1998-06-11-15-08-10
52;1238623;Name8623;FistName8623;1986-04-22;Ville9;Pays4;NS000008623;NULL;+336##0298946;99;NomVoie438623;NULL;#4712;Ville22;Pays1;2017-03-26-15-45-34;2017-03-26-15-45-34
53;1236059;Name6059;FistName6059;2009-02-22;Ville9;Pays2;NS000006059;NULL;+336##0512785;30;NomVoie116059;NULL;#2621;Ville4;Pays2;2019-02-18-09-13-22;2019-02-18-09-13-22
54;1230562;Name562;FistName562;1966-06-01;Ville15;Pays1;NS000000562;NULL;+336##0437816;91;NomVoie58562;NULL;#1270;Ville7;Pays1;2010-03-26-10-47-03;2010-03-26-10-47-03
55;1250449;Name20449;FistName20449;1990-06-22;Ville13;Pays1;NS000020449;NULL;+336##0508282;94;NomVoie320449;NULL;#6042;Ville25;Pays1;2021-11-07-19-32-42;2021-11-07-19-32-42
56;1231302;Name1302;FistName1302;2010-05-07;Ville3;Pays2;NS000001302;NULL;+336##0373253;85;NomVoie181302;NULL;#6344;Ville8;Pays2;2003-09-03-21-35-39;2003-09-03-21-35-39
57;1269574;Name39574;FistName39574;1969-09-14;Ville4;Pays2;NS000039574;NULL;+336##0163958;51;NomVoie9839574;NULL;#1449;Ville25;Pays1;2022-06-16-22-52-26;2022-06-16-22-52-26
58;1269029;Name39029;FistName39029;2016-07-17;Ville24;Pays2;NS000039029;NULL;+336##0266030;34;NomVoie2239029;NULL;#7558;Ville24;Pays3;2023-11-17-04-10-08;2023-11-17-04-10-08
59;1233531;Name3531;FistName3531;1971-07-20;Ville7;Pays1;NS000003531;NULL;+336##0105132;99;NomVoie463531;NULL;#2408;Ville4;Pays1;2019-11-11-04-34-15;2019-11-11-04-34-15
60;1266948;Name36948;FistName36948;1969-08-04;Ville17;Pays2;NS000036948;NULL;+336##0367913;31;NomVoie1336948;NULL;#3815;Ville3;Pays1;2014-01-08-20-42-58;2014-01-08-20-42-58
61;1270429;Name40429;FistName40429;2017-04-17;Ville15;Pays2;NS000040429;NULL;+336##0651276;96;NomVoie1540429;NULL;#0196;Ville1;Pays3;2011-02-10-19-54-27;2011-02-10-19-54-27
62;1263016;Name33016;FistName33016;1963-07-02;Ville11;Pays1;NS000033016;NULL;+336##0480268;62;NomVoie6033016;NULL;#3261;Ville15;Pays2;2012-02-02-21-05-43;2012-02-02-21-05-43
63;1241926;Name11926;FistName11926;1997-09-15;Ville18;Pays1;NS000011926;NULL;+336##0398276;53;NomVoie8511926;NULL;#2931;Ville6;Pays1;2000-01-17-07-20-43;2000-01-17-07-20-43
64;1261097;Name31097;FistName31097;1990-05-10;Ville3;Pays1;NULL;NULL;+336##0437656;19;NomVoie3331097;NULL;#9729;Ville3;Pays2;2012-01-04-04-55-25;2012-01-04-04-55-25
65;1238042;Name8042;FistName8042;2009-08-27;Ville2;Pays1;NS000008042;NULL;+336##0538436;27;NomVoie938042;NULL;#5248;Ville24;Pays3;2023-07-18-20-29-41;2023-07-18-20-29-41
66;1233555;Name3555;FistName3555;1965-11-20;Ville9;Pays1;NS000003555;NULL;+336##0745332;63;NomVoie923555;NULL;#1571;Ville17;Pays1;2017-03-05-19-07-51;2017-03-05-19-07-51
67;1245569;Name15569;FistName15569;1958-10-05;Ville5;Pays1;NS000015569;NULL;+336##0380615;7;NomVoie1515569;NULL;#6327;Ville3;Pays3;1999-05-17-10-10-30;1999-05-17-10-10-30
68;1272529;Name42529;FistName42529;1964-11-26;Ville23;Pays2;NS000042529;NULL;+336##0080107;69;NomVoie6042529;NULL;#4600;Ville10;Pays1;2003-08-10-15-09-21;2003-08-10-15-09-21
69;1270550;Name40550;FistName40550;1967-01-09;Ville17;Pays3;NULL;NULL;+336##0111448;86;NomVoie840550;NULL;#4584;Ville23;Pays4;2012-11-16-19-25-29;2012-11-16-19-25-29
70;1244179;Name14179;FistName14179;1950-11-03;Ville13;Pays1;NS000014179;NULL;+336##0305620;51;NomVoie8214179;NULL;#4965;Ville21;Pays2;2018-10-13-14-33-35;2018-10-13-14-33-35
71;1244478;Name14478;FistName14478;1949-04-07;Ville15;Pays2;NS000014478;NULL;+336##0832673;92;NomVoie3114478;NULL;#9169;Ville25;Pays1;2009-08-15-13-28-34;2009-08-15-13-28-34
72;1277676;Name47676;FistName47676;2001-08-11;Ville2;Pays3;NS000047676;NULL;+336##0274337;40;NomVoie8547676;NULL;#9074;Ville8;Pays2;2007-07-09-21-37-15;2007-07-09-21-37-15
73;1231934;Name1934;FistName1934;2002-01-09;Ville14;Pays2;NS000001934;NULL;+336##0510810;3;NomVoie741934;NULL;#0635;Ville16;Pays2;2019-01-26-09-02-39;2019-01-26-09-02-39
74;1273483;Name43483;FistName43483;1968-03-25;Ville24;Pays1;NS000043483;NULL;+336##0196215;84;NomVoie7143483;NULL;#6725;Ville16;Pays3;2021-11-09-09-08-21;2021-11-09-09-08-21
75;1276671;Name46671;FistName46671;1959-05-10;Ville15;Pays1;NS000046671;NULL;+336##0464100;77;NomVoie8846671;NULL;#1880;Ville10;Pays5;2002-09-08-01-10-58;2002-09-08-01-10-58
76;1277983;Name47983;FistName47983;1961-01-19;Ville20;Pays1;NS000047983;NULL;+336##0624409;7;NomVoie8547983;NULL;#6346;Ville20;Pays1;2009-01-14-15-06-30;2009-01-14-15-06-30
77;1262566;Name32566;FistName32566;1988-08-24;Ville22;Pays1;NS000032566;NULL;+336##0166079;37;NomVoie9932566;NULL;#6078;Ville12;Pays2;2005-06-14-20-50-38;2005-06-14-20-50-38
78;1278116;Name48116;FistName48116;1981-06-16;Ville15;Pays1;NS000048116;NULL;+336##0348329;80;NomVoie1148116;NULL;#3234;Ville19;Pays1;1998-01-15-11-10-56;1998-01-15-11-10-56
79;1238237;Name8237;FistName8237;1989-08-27;Ville2;Pays1;NS000008237;NULL;+336##0499501;73;NomVoie78237;NULL;#8168;Ville10;Pays2;1999-03-25-11-26-37;1999-03-25-11-26-37
80;1231110;Name1110;FistName1110;1997-08-21;Ville16;Pays1;NS000001110;NULL;+336##0011347;64;NomVoie91110;NULL;#7059;Ville10;Pays1;2020-10-17-21-19-54;2020-10-17-21-19-54
81;1243405;Name13405;FistName13405;1953-07-13;Ville12;Pays4;NS000013405;NULL;+336##0057951;16;NomVoie313405;NULL;#3484;Ville24;Pays1;2023-03-08-20-57-41;2023-03-08-20-57-41
82;1275228;Name45228;FistName45228;1973-07-13;Ville5;Pays2;NS000045228;NULL;+336##0481173;82;NomVoie1645228;NULL;#5924;Ville21;Pays2;2007-06-03-08-16-21;2007-06-03-08-16-21
83;1235462;Name5462;FistName5462;1951-09-01;Ville8;Pays3;NS000005462;NULL;+336##0858633;0;NomVoie195462;NULL;#3138;Ville24;Pays1;2021-08-16-14-20-39;2021-08-16-14-20-39
84;1236979;Name6979;FistName6979;1944-06-02;Ville20;Pays2;NS000006979;NULL;+336##0512802;43;NomVoie976979;NULL;#7158;Ville21;Pays1;2019-03-12-09-45-57;2019-03-12-09-45-57
85;1277532;Name47532;FistName47532;2002-05-25;Ville15;Pays1;NS000047532;NULL;+336##0963308;65;NomVoie7347532;NULL;#2867;Ville1;Pays1;2018-07-21-16-15-47;2018-07-21-16-15-47
86;1248940;Name18940;FistName18940;1961-05-18;Ville24;Pays3;NS000018940;NULL;+336##0378363;68;NomVoie1718940;NULL;#6696;Ville13;Pays2;2005-03-15-16-16-21;2005-03-15-16-16-21
87;1238187;Name8187;FistName8187;1976-01-27;Ville5;Pays1;NS000008187;NULL;+336##0061601;31;NomVoie358187;NULL;#7102;Ville16;Pays1;2014-02-11-17-56-47;2014-02-11-17-56-47
88;1231659;Name1659;FistName1659;2011-04-26;Ville6;Pays1;NS000001659;NULL;+336##0122949;63;NomVoie871659;NULL;#0795;Ville11;Pays1;2017-03-23-04-02-21;2017-03-23-04-02-21
89;1257213;Name27213;FistName27213;1937-05-24;Ville13;Pays3;NS000027213;NULL;+336##0881282;74;NomVoie8327213;NULL;#6973;Ville8;Pays2;1997-05-23-23-47-07;1997-05-23-23-47-07
90;1259235;Name29235;FistName29235;1956-05-23;Ville22;Pays5;NS000029235;NULL;+336##0259922;46;NomVoie3629235;NULL;#9668;Ville1;Pays2;2000-10-27-04-23-14;2000-10-27-04-23-14
91;1252204;Name22204;FistName22204;1985-11-19;Ville22;Pays2;NS000022204;NULL;+336##0373731;72;NomVoie6322204;NULL;#1598;Ville13;Pays2;2019-11-11-23-21-30;2019-11-11-23-21-30
92;1252184;Name22184;FistName22184;2003-11-24;Ville9;Pays2;NS000022184;NULL;+336##0175458;61;NomVoie8622184;NULL;#0395;Ville3;Pays1;2015-04-13-03-25-05;2015-04-13-03-25-05
93;1259063;Name29063;FistName29063;1931-07-21;Ville7;Pays2;NULL;NULL;+336##0383832;80;NomVoie6429063;NULL;#7994;Ville19;Pays3;2003-06-25-06-34-02;2003-06-25-06-34-02
94;1274235;Name44235;FistName44235;1993-01-01;Ville18;Pays2;NS000044235;NULL;+336##0387764;28;NomVoie6144235;NULL;#5103;Ville21;Pays1;1997-11-25-16-56-11;1997-11-25-16-56-11
95;1252118;Name22118;FistName22118;1974-04-18;Ville4;Pays1;NS000022118;NULL;+336##0771242;27;NomVoie4422118;NULL;#7141;Ville16;Pays1;2004-05-24-12-17-24;2004-05-24-12-17-24
96;1264306;Name34306;FistName34306;1995-01-11;Ville16;Pays1;NS000034306;NULL;+336##0140207;96;NomVoie9434306;NULL;#9584;Ville20;Pays1;2004-11-11-01-35-52;2004-11-11-01-35-52
97;1263865;Name33865;FistName33865;1934-06-07;Ville15;Pays4;NS000033865;NULL;+336##0185748;55;NomVoie3933865;NULL;#0167;Ville18;Pays2;2011-07-17-03-14-57;2011-07-17-03-14-57
98;1239451;Name9451;FistName9451;1952-06-20;Ville4;Pays2;NS000009451;NULL;+336##0946120;36;NomVoie849451;NULL;#6296;Ville20;Pays3;2016-10-27-10-03-57;2016-10-27-10-03-57
99;1262664;Name32664;FistName32664;1986-02-15;Ville22;Pays2;NS000032664;NULL;+336##0534336;13;NomVoie2032664;NULL;#6152;Ville22;Pays2;2009-04-19-19-41-48;2009-04-19-19-41-48
100;1251738;Name21738;FistName21738;1971-06-18;Ville22;Pays3;NS000021738;NULL;+336##0115004;74;NomVoie5121738;NULL;#1543;Ville1;Pays2;2003-03-08-03-44-14;2003-03-08-03-44-14
101;1243150;Name13150;FistName13150;1980-10-18;Ville10;Pays4;NS000013150;NULL;+336##0279178;75;NomVoie1513150;NULL;#9555;Ville21;Pays2;2000-09-20-03-32-40;2000-09-20-03-32-40
102;1264208;Name34208;FistName34208;1953-03-05;Ville2;Pays5;NS000034208;NULL;+336##0783108;30;NomVoie8434208;NULL;#0623;Ville18;Pays4;1999-06-20-22-59-25;1999-06-20-22-59-25
103;1232809;Name2809;FistName2809;1940-05-26;Ville6;Pays1;NS000002809;NULL;+336##0417387;35;NomVoie92809;NULL;#7015;Ville18;Pays3;2015-10-16-17-13-16;2015-10-16-17-13-16
104;1232883;Name2883;FistName2883;1932-03-18;Ville20;Pays2;NS000002883;NULL;+336##0986395;81;NomVoie792883;NULL;#6239;Ville3;Pays3;2001-07-21-16-42-41;2001-07-21-16-42-41
105;1241099;Name11099;FistName11099;1999-11-24;Ville13;Pays3;NS000011099;NULL;+336##0319392;24;NomVoie1911099;NULL;#5978;Ville6;Pays1;2020-07-18-23-41-39;2020-07-18-23-41-39
106;1278829;Name48829;FistName48829;2017-09-01;Ville23;Pays2;NS000048829;NULL;+336##0418070;58;NomVoie3948829;NULL;#9756;Ville17;Pays2;2022-03-19-12-01-38;2022-03-19-12-01-38
107;1240076;Name10076;FistName10076;1943-02-20;Ville7;Pays1;NS000010076;NULL;+336##0310127;5;NomVoie2210076;NULL;#5160;Ville7;Pays2;2022-11-10-03-25-10;2022-11-10-03-25-10
108;1245648;Name15648;FistName15648;2009-11-20;Ville22;Pays1;NS000015648;NULL;+336##0493530;25;NomVoie8915648;NULL;#3652;Ville21;Pays1;2007-11-03-20-41-06;2007-11-03-20-41-06
109;1254443;Name24443;FistName24443;1954-01-18;Ville7;Pays4;NS000024443;NULL;+336##0839870;51;NomVoie5524443;NULL;#7676;Ville11;Pays2;2022-11-16-20-34-15;2022-11-16-20-34-15
110;1246072;Name16072;FistName16072;1997-01-12;Ville2;Pays2;NS000016072;NULL;+336##0783771;95;NomVoie5316072;NULL;#4551;Ville23;Pays2;2015-02-04-10-49-48;2015-02-04-10-49-48
111;1250785;Name20785;FistName20785;1958-11-19;Ville3;Pays4;NS000020785;NULL;+336##0337455;36;NomVoie8920785;NULL;#1562;Ville20;Pays3;1998-04-27-13-17-28;1998-04-27-13-17-28
112;1279581;Name49581;FistName49581;2016-08-03;Ville10;Pays4;NS000049581;NULL;+336##0181921;8;NomVoie1049581;NULL;#8270;Ville19;Pays1;2003-05-13-08-18-03;2003-05-13-08-18-03
113;1264653;Name34653;FistName34653;1985-05-01;Ville14;Pays2;NS000034653;NULL;+336##0546155;16;NomVoie2834653;NULL;#6039;Ville10;Pays3;2015-03-07-03-18-51;2015-03-07-03-18-51
114;1235316;Name5316;FistName5316;1997-09-01;Ville22;Pays1;NS000005316;NULL;+336##0174780;19;NomVoie845316;NULL;#6040;Ville2;Pays1;2013-03-25-11-16-21;2013-03-25-11-16-21
115;1241325;Name11325;FistName11325;1947-11-05;Ville25;Pays2;NS000011325;NULL;+336##0044737;73;NomVoie811325;NULL;#0166;Ville4;Pays2;2015-10-20-23-36-17;2015-10-20-23-36-17
116;1264537;Name34537;FistName34537;1996-09-09;Ville12;Pays2;NS000034537;NULL;+336##0218909;56;NomVoie5934537;NULL;#1196;Ville8;Pays1;2004-07-24-20-25-42;2004-07-24-20-25-42
117;1253151;Name23151;FistName23151;1964-06-05;Ville15;Pays1;NS000023151;NULL;+336##0152737;31;NomVoie5623151;NULL;#6263;Ville2;Pays3;1997-07-21-14-23-26;1997-07-21-14-23-26
118;1253207;Name23207;FistName23207;1996-02-09;Ville13;Pays1;NS000023207;NULL;+336##0384266;21;NomVoie1323207;NULL;#9536;Ville21;Pays1;1999-06-12-23-50-59;1999-06-12-23-50-59
119;1239207;Name9207;FistName9207;1930-07-27;Ville3;Pays1;NS000009207;NULL;+336##0993833;47;NomVoie279207;NULL;#5202;Ville10;Pays3;2017-02-12-03-52-10;2017-02-12-03-52-10
120;1246452;Name16452;FistName16452;1954-08-17;Ville21;Pays1;NS000016452;NULL;+336##0707466;51;NomVoie1616452;NULL;#8229;Ville4;Pays2;2002-10-06-03-32-23;2002-10-06-03-32-23
121;1267720;Name37720;FistName37720;2002-03-01;Ville6;Pays1;NS000037720;NULL;+336##0457102;91;NomVoie8037720;NULL;#6867;Ville25;Pays4;2014-07-13-15-51-07;2014-07-13-15-51-07
122;1257336;Name27336;FistName27336;1965-06-13;Ville18;Pays1;NS000027336;NULL;+336##0328568;58;NomVoie1227336;NULL;#7046;Ville18;Pays3;1997-02-14-04-29-37;1997-02-14-04-29-37
123;1265423;Name35423;FistName35423;1989-01-05;Ville13;Pays2;NS000035423;NULL;+336##0837867;69;NomVoie5335423;NULL;#2991;Ville23;Pays2;2007-04-19-19-56-54;2007-04-19-19-56-54
124;1264380;Name34380;FistName34380;2005-07-14;Ville8;Pays2;NS000034380;NULL;+336##0070379;74;NomVoie134380;NULL;#5698;Ville4;Pays1;2017-11-24-22-34-10;2017-11-24-22-34-10
125;1257347;Name27347;FistName27347;1936-04-18;Ville16;Pays4;NS000027347;NULL;+336##0571071;32;NomVoie1727347;NULL;#5132;Ville18;Pays2;2021-07-14-07-12-31;2021-07-14-07-12-31
126;1265631;Name35631;FistName35631;1989-03-22;Ville20;Pays2;NS000035631;NULL;+336##0389509;71;NomVoie7035631;NULL;#9797;Ville21;Pays1;2004-01-17-13-33-31;2004-01-17-13-33-31
127;1266613;Name36613;FistName36613;1961-06-13;Ville14;Pays1;NS000036613;NULL;+336##0254180;72;NomVoie4236613;NULL;#8792;Ville4;Pays3;2000-07-25-12-01-33;2000-07-25-12-01-33
128;1250403;Name20403;FistName20403;1946-08-07;Ville20;Pays2;NS000020403;NULL;+336##0138804;86;NomVoie8220403;NULL;#7394;Ville5;Pays2;2020-07-13-05-01-42;2020-07-13-05-01-42
