;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
16;1231219;Name1219;FistName1219;1959-02-20;Ville2;Pays2;NS000001219;NULL;+336##0461945;73;NomVoie581219;NULL;#7861;Ville22;Pays2;2017-06-01-17-58-13;2017-06-01-17-58-13
17;1232369;Name2369;FistName2369;2016-01-18;Ville15;Pays1;NS000002369;NULL;+336##0231656;97;NomVoie282369;NULL;#4346;Ville23;Pays1;2020-08-22-10-17-46;2020-08-22-10-17-46
18;1273284;Name43284;FistName43284;1977-10-25;Ville24;Pays1;NS000043284;NULL;+336##0295452;40;NomVoie6743284;NULL;#8821;Ville9;Pays2;2010-07-03-12-50-49;2010-07-03-12-50-49
19;1239339;Name9339;FistName9339;1971-01-06;Ville22;Pays2;NS000009339;NULL;+336##0402132;64;NomVoie609339;NULL;#0538;Ville21;Pays1;1999-04-25-03-37-50;1999-04-25-03-37-50
20;1273875;Name43875;FistName43875;1966-02-25;Ville20;Pays1;NS000043875;NULL;+336##0925791;84;NomVoie4943875;NULL;#6667;Ville5;Pays3;2016-01-03-13-28-10;2016-01-03-13-28-10
21;1245225;Name15225;FistName15225;1973-04-19;Ville18;Pays2;NS000015225;NULL;+336##0997647;57;NomVoie615225;NULL;#8113;Ville9;Pays1;2006-03-17-08-32-11;2006-03-17-08-32-11
22;1230543;Name543;FistName543;1962-11-09;Ville5;Pays3;NS000000543;NULL;+336##0088462;33;NomVoie59543;NULL;#5181;Ville4;Pays2;2001-03-24-11-35-40;2001-03-24-11-35-40
23;1236808;Name6808;FistName6808;2005-05-15;Ville25;Pays1;NS000006808;NULL;+336##0150103;11;NomVoie196808;NULL;#7963;Ville7;Pays3;2018-08-17-13-24-03;2018-08-17-13-24-03
24;1257830;Name27830;FistName27830;2008-08-27;Ville13;Pays1;NS000027830;NULL;+336##0543987;9;NomVoie7727830;NULL;#4498;Ville5;Pays3;2007-05-23-20-22-39;2007-05-23-20-22-39
25;1276088;Name46088;FistName46088;2009-10-20;Ville7;Pays2;NS000046088;NULL;+336##0060445;96;NomVoie1646088;NULL;#2160;Ville10;Pays2;2022-02-12-16-42-07;2022-02-12-16-42-07
26;1230967;Name967;FistName967;1981-11-27;Ville5;Pays1;NS000000967;NULL;+336##0612436;80;NomVoie49967;NULL;#1395;Ville5;Pays1;2014-01-20-01-34-39;2014-01-20-01-34-39
27;1267440;Name37440;FistName37440;1945-08-22;Ville2;Pays1;NS000037440;NULL;+336##0062586;27;NomVoie137440;NULL;#9746;Ville22;Pays1;2022-07-07-12-04-16;2022-07-07-12-04-16
28;1269191;Name39191;FistName39191;1935-10-25;Ville12;Pays1;NS000039191;NULL;+336##0955974;22;NomVoie4639191;NULL;#4796;Ville19;Pays4;2016-08-25-01-59-23;2016-08-25-01-59-23
29;1254702;Name24702;FistName24702;2005-04-14;Ville13;Pays2;NS000024702;NULL;+336##0475285;4;NomVoie5224702;NULL;#1501;Ville4;Pays1;2004-01-12-06-53-42;2004-01-12-06-53-42
30;1266490;Name36490;FistName36490;1964-05-22;Ville6;Pays2;NS000036490;NULL;+336##0501306;56;NomVoie5836490;NULL;#8230;Ville5;Pays1;2009-07-23-22-02-42;2009-07-23-22-02-42
31;1243333;Name13333;FistName13333;2016-09-21;Ville9;Pays2;NS000013333;NULL;+336##0053892;6;NomVoie4613333;NULL;#2175;Ville24;Pays1;2016-02-25-11-46-24;2016-02-25-11-46-24
32;1272047;Name42047;FistName42047;2015-06-24;Ville16;Pays1;NS000042047;NULL;+336##0453795;16;NomVoie4842047;NULL;#4066;Ville2;Pays1;1999-10-03-14-16-55;1999-10-03-14-16-55
33;1238936;Name8936;FistName8936;1999-04-12;Ville21;Pays1;NS000008936;NULL;+336##0922107;22;NomVoie198936;NULL;#3114;Ville21;Pays2;2017-11-13-21-22-52;2017-11-13-21-22-52
34;1243691;Name13691;FistName13691;1990-10-20;Ville21;Pays3;NS000013691;NULL;+336##0519591;49;NomVoie9913691;NULL;#3871;Ville23;Pays3;2023-10-18-07-34-33;2023-10-18-07-34-33
35;1277968;Name47968;FistName47968;1969-04-08;Ville12;Pays1;NS000047968;NULL;+336##0846731;14;NomVoie4647968;NULL;#8721;Ville25;Pays2;2021-02-26-23-25-18;2021-02-26-23-25-18
36;1240385;Name10385;FistName10385;1957-05-03;Ville11;Pays1;NS000010385;NULL;+336##0758836;89;NomVoie7510385;NULL;#4315;Ville23;Pays1;1999-06-22-02-25-37;1999-06-22-02-25-37
37;1252021;Name22021;FistName22021;2004-10-03;Ville18;Pays2;NS000022021;NULL;+336##0878824;24;NomVoie5522021;NULL;#0048;Ville5;Pays2;1998-03-21-08-43-33;1998-03-21-08-43-33
38;1240111;Name10111;FistName10111;2014-05-21;Ville22;Pays2;NS000010111;NULL;+336##0937233;34;NomVoie4410111;NULL;#6570;Ville11;Pays2;2007-01-24-02-57-18;2007-01-24-02-57-18
39;1275535;Name45535;FistName45535;1951-08-15;Ville6;Pays3;NS000045535;NULL;+336##0373459;15;NomVoie2145535;NULL;#7364;Ville22;Pays3;2018-07-04-10-15-38;2018-07-04-10-15-38
40;1264879;Name34879;FistName34879;1954-04-05;Ville7;Pays3;NS000034879;NULL;+336##0071296;54;NomVoie5034879;NULL;#3631;Ville21;Pays2;2022-04-21-19-43-58;2022-04-21-19-43-58
41;1267920;Name37920;FistName37920;1996-09-02;Ville1;Pays1;NS000037920;NULL;+336##0455300;2;NomVoie4037920;NULL;#2645;Ville2;Pays3;2018-05-03-23-32-12;2018-05-03-23-32-12
42;1254424;Name24424;FistName24424;2000-08-05;Ville10;Pays3;NS000024424;NULL;+336##0418194;12;NomVoie7824424;NULL;#6843;Ville6;Pays3;2016-08-21-11-42-47;2016-08-21-11-42-47
43;1268123;Name38123;FistName38123;1957-08-22;Ville8;Pays1;NS000038123;NULL;+336##0272691;2;NomVoie2038123;NULL;#1271;Ville11;Pays1;1998-01-06-10-46-42;1998-01-06-10-46-42
44;1263423;Name33423;FistName33423;1934-06-01;Ville25;Pays2;NS000033423;NULL;+336##0968357;37;NomVoie3333423;NULL;#0710;Ville1;Pays1;2018-02-18-13-38-48;2018-02-18-13-38-48
45;1242506;Name12506;FistName12506;1991-02-21;Ville25;Pays3;NS000012506;NULL;+336##0800511;84;NomVoie9912506;NULL;#7127;Ville25;Pays1;1999-11-19-15-15-22;1999-11-19-15-15-22
46;1268793;Name38793;FistName38793;1986-09-13;Ville3;Pays3;NS000038793;NULL;+336##0777858;46;NomVoie6738793;NULL;#1817;Ville10;Pays3;1999-11-27-09-51-35;1999-11-27-09-51-35
47;1230795;Name795;FistName795;2005-02-26;Ville11;Pays3;NS000000795;NULL;+336##0827220;54;NomVoie65795;NULL;#1411;Ville13;Pays3;2006-05-14-07-27-34;2006-05-14-07-27-34
48;1270883;Name40883;FistName40883;1955-01-12;Ville17;Pays1;NS000040883;NULL;+336##0338629;5;NomVoie440883;NULL;#5799;Ville20;Pays2;2012-04-01-15-52-06;2012-04-01-15-52-06
49;1232079;Name2079;FistName2079;1956-05-14;Ville2;Pays3;NS000002079;NULL;+336##0360336;73;NomVoie732079;NULL;#8723;Ville13;Pays2;2004-01-24-16-06-51;2004-01-24-16-06-51
50;1262593;Name32593;FistName32593;1954-02-06;Ville5;Pays2;NS000032593;NULL;+336##0903568;43;NomVoie6632593;NULL;#0400;Ville18;Pays3;2004-03-01-02-36-47;2004-03-01-02-36-47
51;1232622;Name2622;FistName2622;2002-02-03;Ville8;Pays2;NS000002622;NULL;+336##0895922;99;NomVoie22622;NULL;#5541;Ville15;Pays2;2014-04-08-11-49-43;2014-04-08-11-49-43
52;1265416;Name35416;FistName35416;1931-07-24;Ville10;Pays3;NS000035416;NULL;+336##0860691;77;NomVoie1135416;NULL;#4110;Ville22;Pays2;2019-02-27-18-41-52;2019-02-27-18-41-52
53;1230816;Name816;FistName816;1964-05-13;Ville6;Pays2;NS000000816;NULL;+336##0620769;59;NomVoie33816;NULL;#1686;Ville6;Pays3;2001-05-26-02-15-43;2001-05-26-02-15-43
54;1236288;Name6288;FistName6288;1950-10-27;Ville18;Pays1;NS000006288;NULL;+336##0939070;66;NomVoie436288;NULL;#2872;Ville15;Pays1;2000-09-19-03-10-45;2000-09-19-03-10-45
55;1239006;Name9006;FistName9006;1977-06-12;Ville12;Pays1;NS000009006;NULL;+336##0124468;77;NomVoie139006;NULL;#7770;Ville21;Pays2;2020-09-15-04-19-58;2020-09-15-04-19-58
56;1240645;Name10645;FistName10645;1934-11-25;Ville5;Pays2;NS000010645;NULL;+336##0346992;22;NomVoie2810645;NULL;#7308;Ville6;Pays2;2016-02-24-03-40-38;2016-02-24-03-40-38
57;1244909;Name14909;FistName14909;1960-08-18;Ville9;Pays5;NS000014909;NULL;+336##0241470;26;NomVoie4514909;NULL;#7641;Ville24;Pays2;2009-04-23-17-07-47;2009-04-23-17-07-47
58;1267587;Name37587;FistName37587;2012-01-03;Ville2;Pays3;NS000037587;NULL;+336##0515152;24;NomVoie9737587;NULL;#1230;Ville16;Pays2;2002-03-06-23-50-41;2002-03-06-23-50-41
59;1243705;Name13705;FistName13705;1930-11-04;Ville12;Pays1;NS000013705;NULL;+336##0775380;81;NomVoie5513705;NULL;#4919;Ville6;Pays2;1999-04-19-01-13-21;1999-04-19-01-13-21
60;1235197;Name5197;FistName5197;1980-11-24;Ville22;Pays2;NS000005197;NULL;+336##0222071;69;NomVoie965197;NULL;#7574;Ville14;Pays1;2010-05-23-20-54-21;2010-05-23-20-54-21
61;1273499;Name43499;FistName43499;1931-10-14;Ville13;Pays2;NS000043499;NULL;+336##0891294;93;NomVoie4143499;NULL;#0126;Ville4;Pays1;2021-03-01-08-21-34;2021-03-01-08-21-34
62;1260763;Name30763;FistName30763;2010-10-06;Ville12;Pays2;NS000030763;NULL;+336##0099725;74;NomVoie3330763;NULL;#3382;Ville14;Pays1;2003-02-08-13-08-20;2003-02-08-13-08-20
63;1231714;Name1714;FistName1714;2015-05-01;Ville14;Pays2;NS000001714;NULL;+336##0547168;28;NomVoie141714;NULL;#6034;Ville10;Pays1;2011-05-11-23-15-14;2011-05-11-23-15-14
64;1278029;Name48029;FistName48029;2003-11-12;Ville11;Pays1;NS000048029;NULL;+336##0410034;27;NomVoie4348029;NULL;#7010;Ville18;Pays1;2012-07-06-09-37-33;2012-07-06-09-37-33
65;1238203;Name8203;FistName8203;1933-08-19;Ville10;Pays2;NS000008203;NULL;+336##0497832;18;NomVoie498203;NULL;#1717;Ville12;Pays3;2021-02-09-10-19-32;2021-02-09-10-19-32
66;1256439;Name26439;FistName26439;1948-07-05;Ville5;Pays1;NS000026439;NULL;+336##0176345;49;NomVoie5126439;NULL;#7998;Ville5;Pays3;2008-11-12-21-26-56;2008-11-12-21-26-56
67;1254419;Name24419;FistName24419;1931-05-10;Ville12;Pays1;NS000024419;NULL;+336##0267654;59;NomVoie5924419;NULL;#5781;Ville13;Pays2;2015-01-03-17-05-46;2015-01-03-17-05-46
68;1236210;Name6210;FistName6210;1980-04-02;Ville23;Pays1;NS000006210;NULL;+336##0568310;31;NomVoie756210;NULL;#5455;Ville11;Pays3;2005-03-14-02-22-40;2005-03-14-02-22-40
69;1245146;Name15146;FistName15146;1971-04-09;Ville18;Pays2;NS000015146;NULL;+336##0037347;14;NomVoie7415146;NULL;#1326;Ville19;Pays1;2021-05-24-22-49-56;2021-05-24-22-49-56
70;1233279;Name3279;FistName3279;1940-08-08;Ville14;Pays1;NS000003279;NULL;+336##0726481;20;NomVoie853279;NULL;#2676;Ville19;Pays2;1999-07-24-03-22-43;1999-07-24-03-22-43
71;1279756;Name49756;FistName49756;1998-07-19;Ville21;Pays2;NS000049756;NULL;+336##0273842;14;NomVoie9049756;NULL;#9063;Ville5;Pays2;2003-01-10-07-49-14;2003-01-10-07-49-14
72;1279496;Name49496;FistName49496;1981-06-25;Ville19;Pays1;NS000049496;NULL;+336##0033473;71;NomVoie8849496;NULL;#5231;Ville16;Pays2;2001-06-08-20-18-34;2001-06-08-20-18-34
73;1230983;Name983;FistName983;1941-01-06;Ville6;Pays2;NS000000983;NULL;+336##0622629;55;NomVoie40983;NULL;#8981;Ville7;Pays2;2014-09-04-22-27-21;2014-09-04-22-27-21
74;1244673;Name14673;FistName14673;1997-09-22;Ville21;Pays1;NS000014673;NULL;+336##0462377;65;NomVoie9414673;NULL;#5915;Ville3;Pays3;2001-08-16-06-14-57;2001-08-16-06-14-57
75;1242840;Name12840;FistName12840;1952-04-20;Ville18;Pays2;NS000012840;NULL;+336##0007657;72;NomVoie2012840;NULL;#7745;Ville12;Pays1;2003-07-17-05-09-56;2003-07-17-05-09-56
76;1252873;Name22873;FistName22873;1954-04-14;Ville16;Pays2;NS000022873;NULL;+336##0425956;77;NomVoie8422873;NULL;#7746;Ville23;Pays3;2021-07-19-09-33-08;2021-07-19-09-33-08
77;1239173;Name9173;FistName9173;1981-02-17;Ville7;Pays2;NS000009173;NULL;+336##0541045;57;NomVoie459173;NULL;#3858;Ville6;Pays2;2009-08-08-13-06-34;2009-08-08-13-06-34
78;1237676;Name7676;FistName7676;1986-04-17;Ville2;Pays2;NS000007676;NULL;+336##0325497;16;NomVoie907676;NULL;#4495;Ville5;Pays1;2011-08-27-13-41-48;2011-08-27-13-41-48
79;1259200;Name29200;FistName29200;1931-03-18;Ville19;Pays1;NS000029200;NULL;+336##0548097;24;NomVoie9329200;NULL;#8968;Ville13;Pays1;2021-02-25-10-21-07;2021-02-25-10-21-07
80;1269518;Name39518;FistName39518;1990-08-09;Ville3;Pays3;NS000039518;NULL;+336##0665333;34;NomVoie3739518;NULL;#2204;Ville24;Pays5;2007-07-03-12-32-06;2007-07-03-12-32-06
81;1252127;Name22127;FistName22127;1982-02-05;Ville4;Pays2;NS000022127;NULL;+336##0732307;85;NomVoie1822127;NULL;#0137;Ville14;Pays2;2006-08-13-15-40-23;2006-08-13-15-40-23
82;1261427;Name31427;FistName31427;1974-11-01;Ville24;Pays1;NS000031427;NULL;+336##0246590;75;NomVoie4231427;NULL;#6235;Ville19;Pays1;2011-06-15-06-13-52;2011-06-15-06-13-52
83;1248128;Name18128;FistName18128;1956-10-23;Ville14;Pays1;NS000018128;NULL;+336##0709064;8;NomVoie7218128;NULL;#5914;Ville25;Pays3;2000-09-25-03-52-34;2000-09-25-03-52-34
84;1254600;Name24600;FistName24600;2008-08-20;Ville15;Pays2;NS000024600;NULL;+336##0419506;51;NomVoie9324600;NULL;#8299;Ville7;Pays2;2017-03-07-20-44-22;2017-03-07-20-44-22
85;1246688;Name16688;FistName16688;1976-01-16;Ville1;Pays2;NS000016688;NULL;+336##0671661;93;NomVoie5016688;NULL;#1381;Ville11;Pays1;2021-11-16-16-46-38;2021-11-16-16-46-38
86;1263036;Name33036;FistName33036;1931-08-10;Ville18;Pays2;NS000033036;NULL;+336##0612545;1;NomVoie5333036;NULL;#8474;Ville10;Pays1;2005-08-07-01-34-09;2005-08-07-01-34-09
87;1269770;Name39770;FistName39770;1961-03-01;Ville6;Pays1;NS000039770;NULL;+336##0329878;40;NomVoie839770;NULL;#4252;Ville12;Pays2;2001-11-05-10-52-30;2001-11-05-10-52-30
88;1237838;Name7838;FistName7838;1959-06-18;Ville25;Pays5;NS000007838;NULL;+336##0907187;24;NomVoie207838;NULL;#2977;Ville13;Pays2;2020-09-05-04-39-48;2020-09-05-04-39-48
89;1252591;Name22591;FistName22591;1992-10-15;Ville6;Pays2;NS000022591;NULL;+336##0350365;60;NomVoie1722591;NULL;#8905;Ville10;Pays2;2012-08-04-21-24-34;2012-08-04-21-24-34
90;1237267;Name7267;FistName7267;1997-05-19;Ville15;Pays1;NS000007267;NULL;+336##0313217;60;NomVoie627267;NULL;#6442;Ville17;Pays1;2020-08-05-15-53-37;2020-08-05-15-53-37
91;1260168;Name30168;FistName30168;1983-09-27;Ville23;Pays2;NS000030168;NULL;+336##0968961;61;NomVoie2030168;NULL;#3157;Ville9;Pays2;2017-09-13-17-58-13;2017-09-13-17-58-13
92;1261706;Name31706;FistName31706;1961-03-26;Ville2;Pays2;NS000031706;NULL;+336##0037313;0;NomVoie8831706;NULL;#8832;Ville15;Pays1;1998-10-19-07-25-52;1998-10-19-07-25-52
93;1254769;Name24769;FistName24769;1982-10-03;Ville4;Pays2;NS000024769;NULL;+336##0630715;95;NomVoie5124769;NULL;#8353;Ville21;Pays2;2015-06-19-03-27-36;2015-06-19-03-27-36
94;1277479;Name47479;FistName47479;1972-07-23;Ville19;Pays4;NS000047479;NULL;+336##0049228;1;NomVoie3247479;NULL;#0587;Ville16;Pays2;2016-07-04-21-54-24;2016-07-04-21-54-24
95;1279590;Name49590;FistName49590;1995-09-11;Ville8;Pays1;NS000049590;NULL;+336##0635691;42;NomVoie1249590;NULL;#1783;Ville11;Pays2;2018-05-20-15-13-29;2018-05-20-15-13-29
96;1255622;Name25622;FistName25622;1976-05-01;Ville6;Pays1;NS000025622;NULL;+336##0614897;52;NomVoie5725622;NULL;#5778;Ville16;Pays1;2004-07-14-14-11-58;2004-07-14-14-11-58
97;1252272;Name22272;FistName22272;1998-09-06;Ville8;Pays1;NS000022272;NULL;+336##0961456;94;NomVoie5122272;NULL;#6150;Ville13;Pays2;2018-07-24-23-56-50;2018-07-24-23-56-50
98;1239306;Name9306;FistName9306;1941-02-04;Ville12;Pays2;NS000009306;NULL;+336##0546120;54;NomVoie309306;NULL;#0767;Ville24;Pays2;2013-09-10-04-03-06;2013-09-10-04-03-06
99;1232932;Name2932;FistName2932;1970-09-03;Ville15;Pays2;NS000002932;NULL;+336##0667454;52;NomVoie972932;NULL;#6603;Ville5;Pays1;2008-03-20-16-05-18;2008-03-20-16-05-18
100;1253916;Name23916;FistName23916;1948-11-15;Ville18;Pays2;NS000023916;NULL;+336##0525799;25;NomVoie1023916;NULL;#6128;Ville13;Pays2;2019-08-23-21-54-23;2019-08-23-21-54-23
101;1264410;Name34410;FistName34410;2014-06-06;Ville22;Pays3;NS000034410;NULL;+336##0610846;17;NomVoie4134410;NULL;#7815;Ville2;Pays2;2019-06-10-18-27-10;2019-06-10-18-27-10
102;1230973;Name973;FistName973;2000-03-22;Ville17;Pays1;NS000000973;NULL;+336##0747638;68;NomVoie53973;NULL;#5849;Ville19;Pays3;1998-04-12-23-49-11;1998-04-12-23-49-11
103;1279417;Name49417;FistName49417;2013-01-16;Ville24;Pays1;NS000049417;NULL;+336##0800727;98;NomVoie9949417;NULL;#3770;Ville10;Pays3;2009-03-26-17-27-35;2009-03-26-17-27-35
104;1255472;Name25472;FistName25472;1975-07-07;Ville23;Pays3;NS000025472;NULL;+336##0991481;15;NomVoie8725472;NULL;#8381;Ville12;Pays2;2004-02-19-18-15-20;2004-02-19-18-15-20
105;1237782;Name7782;FistName7782;2010-05-21;Ville7;Pays1;NS000007782;NULL;+336##0916819;77;NomVoie497782;NULL;#7435;Ville7;Pays1;2021-11-16-01-27-04;2021-11-16-01-27-04
106;1239251;Name9251;FistName9251;2015-07-08;Ville4;Pays3;NS000009251;NULL;+336##0679244;54;NomVoie439251;NULL;#3806;Ville6;Pays3;2013-05-14-09-24-39;2013-05-14-09-24-39
107;1244859;Name14859;FistName14859;2001-03-16;Ville16;Pays3;NS000014859;NULL;+336##0708597;57;NomVoie3814859;NULL;#7469;Ville16;Pays3;2003-06-15-16-15-47;2003-06-15-16-15-47
108;1268648;Name38648;FistName38648;2011-04-06;Ville11;Pays2;NS000038648;NULL;+336##0658073;31;NomVoie2738648;NULL;#6328;Ville22;Pays3;2021-01-16-05-37-04;2021-01-16-05-37-04
109;1274995;Name44995;FistName44995;2010-07-08;Ville5;Pays3;NS000044995;NULL;+336##0446783;21;NomVoie8444995;NULL;#8623;Ville15;Pays1;2021-11-19-18-04-47;2021-11-19-18-04-47
110;1258412;Name28412;FistName28412;1933-07-12;Ville18;Pays1;NS000028412;NULL;+336##0539650;65;NomVoie9928412;NULL;#5961;Ville23;Pays1;2013-10-23-08-02-12;2013-10-23-08-02-12
111;1230857;Name857;FistName857;1992-09-04;Ville12;Pays2;NS000000857;NULL;+336##0435723;7;NomVoie72857;NULL;#7235;Ville21;Pays2;2004-09-10-15-21-40;2004-09-10-15-21-40
112;1264625;Name34625;FistName34625;1945-02-16;Ville10;Pays2;NS000034625;NULL;+336##0943864;82;NomVoie1034625;NULL;#7763;Ville2;Pays2;2000-10-22-14-43-50;2000-10-22-14-43-50
113;1273065;Name43065;FistName43065;1964-07-17;Ville15;Pays2;NS000043065;NULL;+336##0658872;76;NomVoie9243065;NULL;#3826;Ville21;Pays1;2006-07-03-14-44-26;2006-07-03-14-44-26
114;1232991;Name2991;FistName2991;1969-10-16;Ville18;Pays3;NS000002991;NULL;+336##0029531;43;NomVoie22991;NULL;#6633;Ville24;Pays2;2011-06-11-04-47-15;2011-06-11-04-47-15
115;1260145;Name30145;FistName30145;1995-09-21;Ville21;Pays2;NS000030145;NULL;+336##0271884;26;NomVoie6930145;NULL;#5127;Ville10;Pays2;2019-01-24-11-59-45;2019-01-24-11-59-45
116;1246661;Name16661;FistName16661;1993-01-11;Ville7;Pays1;NS000016661;NULL;+336##0761026;47;NomVoie6116661;NULL;#7951;Ville8;Pays2;2015-10-21-14-31-51;2015-10-21-14-31-51
117;1259478;Name29478;FistName29478;2015-05-18;Ville7;Pays2;NS000029478;NULL;+336##0480243;55;NomVoie2229478;NULL;#2227;Ville5;Pays3;2004-06-23-08-26-11;2004-06-23-08-26-11
118;1273571;Name43571;FistName43571;1989-07-25;Ville23;Pays2;NS000043571;NULL;+336##0038347;80;NomVoie943571;NULL;#5459;Ville10;Pays2;2018-02-16-05-09-47;2018-02-16-05-09-47
119;1258564;Name28564;FistName28564;1985-08-13;Ville20;Pays1;NS000028564;NULL;+336##0128766;90;NomVoie8528564;NULL;#0460;Ville16;Pays1;2022-10-06-20-02-08;2022-10-06-20-02-08
120;1254524;Name24524;FistName24524;1978-09-23;Ville3;Pays1;NS000024524;NULL;+336##0778415;0;NomVoie6524524;NULL;#8338;Ville12;Pays3;2016-04-27-13-23-08;2016-04-27-13-23-08
121;1267934;Name37934;FistName37934;1962-01-11;Ville2;Pays2;NS000037934;NULL;+336##0926617;11;NomVoie8037934;NULL;#5167;Ville1;Pays1;1999-08-06-01-41-32;1999-08-06-01-41-32
122;1237227;Name7227;FistName7227;1947-02-22;Ville20;Pays1;NS000007227;NULL;+336##0556635;94;NomVoie47227;NULL;#1464;Ville9;Pays1;2022-02-12-02-04-01;2022-02-12-02-04-01
123;1273861;Name43861;FistName43861;1930-03-16;Ville15;Pays2;NS000043861;NULL;+336##0185319;36;NomVoie3943861;NULL;#0472;Ville7;Pays5;2013-09-24-17-06-36;2013-09-24-17-06-36
124;1258416;Name28416;FistName28416;2004-06-17;Ville20;Pays2;NS000028416;NULL;+336##0613314;46;NomVoie7428416;NULL;#0368;Ville6;Pays5;2023-11-25-08-38-40;2023-11-25-08-38-40
125;1230114;Name114;FistName114;1973-02-14;Ville22;Pays2;NS000000114;NULL;+336##0584064;38;NomVoie97114;NULL;#3634;Ville16;Pays2;2010-01-03-18-28-34;2010-01-03-18-28-34
126;1271343;Name41343;FistName41343;2016-11-20;Ville24;Pays1;NS000041343;NULL;+336##0570995;92;NomVoie8941343;NULL;#9316;Ville22;Pays3;2007-07-04-08-09-54;2007-07-04-08-09-54
127;1249345;Name19345;FistName19345;1988-02-27;Ville7;Pays1;NS000019345;NULL;+336##0232815;87;NomVoie9019345;NULL;#8290;Ville1;Pays5;2006-08-09-03-46-30;2006-08-09-03-46-30
128;1267520;Name37520;FistName37520;1970-01-11;Ville19;Pays2;NS000037520;NULL;+336##0816678;43;NomVoie9537520;NULL;#2876;Ville23;Pays1;2022-03-26-01-55-51;2022-03-26-01-55-51
