;ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
12;1239740;Name9740;FistName9740;1976-10-20;Ville22;Pays1;NS000009740;NULL;+336##0540785;21;NomVoie929740;NULL;#0649;Ville21;Pays1;2006-01-16-03-50-20;2006-01-16-03-50-20
13;1274807;Name44807;FistName44807;1931-06-14;Ville5;Pays2;NS000044807;NULL;+336##0315724;58;NomVoie6944807;NULL;#4398;Ville7;Pays4;2006-07-17-08-03-29;2006-07-17-08-03-29
14;1250481;Name20481;FistName20481;1949-08-09;Ville24;Pays2;NS000020481;NULL;+336##0180915;61;NomVoie320481;NULL;#8838;Ville17;Pays2;2022-01-21-13-43-50;2022-01-21-13-43-50
15;1246959;Name16959;FistName16959;1988-06-03;Ville2;Pays1;NS000016959;NULL;+336##0820959;27;NomVoie5416959;NULL;#3119;Ville12;Pays3;1999-11-17-19-57-01;1999-11-17-19-57-01
16;1234788;Name4788;FistName4788;1980-09-15;Ville6;Pays2;NS000004788;NULL;+336##0799961;47;NomVoie914788;NULL;#0285;Ville6;Pays3;2003-11-01-08-30-21;2003-11-01-08-30-21
17;1273909;Name43909;FistName43909;1937-02-27;Ville9;Pays3;NS000043909;NULL;+336##0280685;50;NomVoie1543909;NULL;#2289;Ville1;Pays2;2006-02-13-16-56-34;2006-02-13-16-56-34
18;1245909;Name15909;FistName15909;1952-06-10;Ville25;Pays1;NS000015909;NULL;+336##0931131;95;NomVoie5215909;NULL;#2606;Ville20;Pays1;2015-02-12-03-26-15;2015-02-12-03-26-15
19;1277982;Name47982;FistName47982;1974-11-25;Ville9;Pays1;NS000047982;NULL;+336##0487334;34;NomVoie447982;NULL;#8159;Ville11;Pays4;2005-06-17-03-20-23;2005-06-17-03-20-23
20;1249205;Name19205;FistName19205;1948-05-10;Ville11;Pays2;NS000019205;NULL;+336##0390794;84;NomVoie3419205;NULL;#5429;Ville19;Pays2;2002-04-11-23-02-51;2002-04-11-23-02-51
21;1253998;Name23998;FistName23998;1988-03-23;Ville21;Pays4;NS000023998;NULL;+336##0165723;48;NomVoie8123998;NULL;#8246;Ville2;Pays2;2011-08-13-14-20-36;2011-08-13-14-20-36
22;1278031;Name48031;FistName48031;1949-05-13;Ville20;Pays2;NS000048031;NULL;+336##0128580;65;NomVoie3348031;NULL;#7275;Ville11;Pays3;2020-08-20-06-25-02;2020-08-20-06-25-02
23;1245485;Name15485;FistName15485;1982-11-14;Ville10;Pays2;NS000015485;NULL;+336##0563537;20;NomVoie815485;NULL;#2027;Ville14;Pays1;2000-11-25-21-09-32;2000-11-25-21-09-32
24;1230819;Name819;FistName819;1998-04-26;Ville1;Pays3;NS000000819;NULL;+336##0329453;7;NomVoie51819;NULL;#3328;Ville17;Pays3;2018-01-17-20-33-57;2018-01-17-20-33-57
25;1260563;Name30563;FistName30563;2017-02-21;Ville22;Pays4;NS000030563;NULL;+336##0270722;39;NomVoie4330563;NULL;#2894;Ville21;Pays2;2014-07-14-13-02-44;2014-07-14-13-02-44
26;1251623;Name21623;FistName21623;1961-09-15;Ville17;Pays2;NS000021623;NULL;+336##0915840;65;NomVoie6421623;NULL;#9341;Ville12;Pays1;2022-08-12-20-33-38;2022-08-12-20-33-38
27;1272575;Name42575;FistName42575;2010-04-21;Ville9;Pays1;NS000042575;NULL;+336##0228561;1;NomVoie7942575;NULL;#7771;Ville11;Pays3;1998-07-16-03-34-58;1998-07-16-03-34-58
28;1265781;Name35781;FistName35781;1967-01-02;Ville19;Pays2;NS000035781;NULL;+336##0245352;44;NomVoie735781;NULL;#1876;Ville25;Pays2;2006-01-05-12-29-48;2006-01-05-12-29-48
29;1248104;Name18104;FistName18104;2000-03-06;Ville4;Pays1;NS000018104;NULL;+336##0391863;29;NomVoie3318104;NULL;#8909;Ville21;Pays2;2021-05-08-05-07-28;2021-05-08-05-07-28
30;1243412;Name13412;FistName13412;1990-01-12;Ville4;Pays1;NS000013412;NULL;+336##0141491;0;NomVoie7513412;NULL;#3701;Ville22;Pays1;1997-11-11-06-23-38;1997-11-11-06-23-38
31;1244032;Name14032;FistName14032;1987-02-07;Ville22;Pays4;NS000014032;NULL;+336##0176503;32;NomVoie7514032;NULL;#9281;Ville21;Pays2;2019-05-02-22-21-18;2019-05-02-22-21-18
32;1244789;Name14789;FistName14789;1975-08-20;Ville10;Pays3;NS000014789;NULL;+336##0831716;86;NomVoie8314789;NULL;#1992;Ville6;Pays2;1998-04-13-01-12-49;1998-04-13-01-12-49
33;1256359;Name26359;FistName26359;2006-02-02;Ville3;Pays1;NS000026359;NULL;+336##0892370;1;NomVoie8426359;NULL;#1027;Ville15;Pays2;1999-11-22-03-27-36;1999-11-22-03-27-36
34;1278383;Name48383;FistName48383;1995-08-09;Ville6;Pays2;NS000048383;NULL;+336##0187663;28;NomVoie6848383;NULL;#8081;Ville17;Pays4;2012-04-16-21-36-06;2012-04-16-21-36-06
35;1231988;Name1988;FistName1988;1951-02-02;Ville22;Pays1;NS000001988;NULL;+336##0689159;95;NomVoie211988;NULL;#8980;Ville18;Pays2;2020-11-14-12-39-09;2020-11-14-12-39-09
36;1259451;Name29451;FistName29451;1998-10-24;Ville7;Pays3;NS000029451;NULL;+336##0709083;24;NomVoie9529451;NULL;#9333;Ville12;Pays2;2020-08-27-12-39-48;2020-08-27-12-39-48
37;1255068;Name25068;FistName25068;1989-04-02;Ville2;Pays2;NS000025068;NULL;+336##0260705;33;NomVoie325068;NULL;#2926;Ville6;Pays1;2011-01-26-05-32-19;2011-01-26-05-32-19
38;1239050;Name9050;FistName9050;2010-07-05;Ville21;Pays1;NS000009050;NULL;+336##0210807;16;NomVoie239050;NULL;#4373;Ville18;Pays1;2009-09-01-19-28-35;2009-09-01-19-28-35
39;1249534;Name19534;FistName19534;1934-09-21;Ville20;Pays1;NS000019534;NULL;+336##0427744;90;NomVoie2219534;NULL;#6998;Ville4;Pays2;1999-05-15-09-51-08;1999-05-15-09-51-08
40;1257439;Name27439;FistName27439;2002-10-23;Ville15;Pays1;NS000027439;NULL;+336##0582121;40;NomVoie3527439;NULL;#1946;Ville24;Pays2;2016-09-02-16-04-30;2016-09-02-16-04-30
41;1254009;Name24009;FistName24009;1980-04-12;Ville10;Pays2;NS000024009;NULL;+336##0872121;33;NomVoie2424009;NULL;#3320;Ville11;Pays2;2017-07-18-05-37-52;2017-07-18-05-37-52
42;1233285;Name3285;FistName3285;1930-02-25;Ville6;Pays3;NS000003285;NULL;+336##0956196;66;NomVoie293285;NULL;#4383;Ville2;Pays3;2011-04-10-09-52-04;2011-04-10-09-52-04
43;1269408;Name39408;FistName39408;1948-03-07;Ville16;Pays2;NS000039408;NULL;+336##0928035;97;NomVoie9139408;NULL;#8551;Ville1;Pays2;2020-10-02-22-49-05;2020-10-02-22-49-05
44;1251344;Name21344;FistName21344;1930-11-27;Ville25;Pays2;NS000021344;NULL;+336##0518768;63;NomVoie8621344;NULL;#4678;Ville12;Pays1;2014-11-19-04-03-07;2014-11-19-04-03-07
45;1246351;Name16351;FistName16351;1993-03-03;Ville16;Pays4;NS000016351;NULL;+336##0790901;83;NomVoie416351;NULL;#1167;Ville4;Pays1;2007-10-26-23-21-34;2007-10-26-23-21-34
46;1233506;Name3506;FistName3506;1997-09-21;Ville13;Pays1;NS000003506;NULL;+336##0604073;47;NomVoie953506;NULL;#9183;Ville10;Pays1;2019-10-13-04-30-40;2019-10-13-04-30-40
47;1231997;Name1997;FistName1997;1963-08-17;Ville17;Pays2;NS000001997;NULL;+336##0752132;31;NomVoie711997;NULL;#4011;Ville11;Pays3;2003-01-17-09-29-56;2003-01-17-09-29-56
48;1245374;Name15374;FistName15374;2016-02-05;Ville21;Pays2;NS000015374;NULL;+336##0030602;5;NomVoie4815374;NULL;#2038;Ville2;Pays1;2007-04-19-22-12-11;2007-04-19-22-12-11
49;1266045;Name36045;FistName36045;1981-09-07;Ville19;Pays1;NS000036045;NULL;+336##0244861;28;NomVoie8436045;NULL;#2135;Ville1;Pays2;2017-02-23-01-07-03;2017-02-23-01-07-03
50;1252956;Name22956;FistName22956;1931-06-12;Ville13;Pays3;NS000022956;NULL;+336##0077988;34;NomVoie5422956;NULL;#1665;Ville13;Pays1;2011-05-25-12-21-19;2011-05-25-12-21-19
51;1235204;Name5204;FistName5204;1955-08-21;Ville19;Pays2;NS000005204;NULL;+336##0525220;32;NomVoie35204;NULL;#9649;Ville9;Pays1;2019-02-27-23-56-03;2019-02-27-23-56-03
52;1242451;Name12451;FistName12451;1973-09-09;Ville24;Pays2;NS000012451;NULL;+336##0591378;30;NomVoie6512451;NULL;#6470;Ville11;Pays2;2001-01-13-02-05-47;2001-01-13-02-05-47
53;1268361;Name38361;FistName38361;2005-11-01;Ville12;Pays1;NS000038361;NULL;+336##0433871;20;NomVoie738361;NULL;#1964;Ville14;Pays2;1997-01-24-18-21-32;1997-01-24-18-21-32
54;1244219;Name14219;FistName14219;1984-08-04;Ville18;Pays1;NS000014219;NULL;+336##0328937;97;NomVoie514219;NULL;#2636;Ville19;Pays1;2013-09-21-07-05-42;2013-09-21-07-05-42
55;1245083;Name15083;FistName15083;2017-07-10;Ville12;Pays2;NS000015083;NULL;+336##0989978;99;NomVoie7515083;NULL;#2546;Ville17;Pays3;2019-10-26-12-53-44;2019-10-26-12-53-44
56;1247963;Name17963;FistName17963;1948-04-18;Ville10;Pays2;NS000017963;NULL;+336##0255094;59;NomVoie6217963;NULL;#7549;Ville13;Pays2;2001-03-17-23-56-57;2001-03-17-23-56-57
57;1258197;Name28197;FistName28197;2000-08-12;Ville16;Pays3;NS000028197;NULL;+336##0139279;89;NomVoie5428197;NULL;#3621;Ville20;Pays2;2005-10-25-08-32-10;2005-10-25-08-32-10
58;1249431;Name19431;FistName19431;1945-08-17;Ville2;Pays1;NS000019431;NULL;+336##0841201;76;NomVoie4319431;NULL;#8282;Ville3;Pays2;2015-06-26-18-58-06;2015-06-26-18-58-06
59;1264199;Name34199;FistName34199;1967-08-01;Ville14;Pays2;NS000034199;NULL;+336##0690722;98;NomVoie7834199;NULL;#5036;Ville7;Pays1;2001-05-21-20-36-42;2001-05-21-20-36-42
60;1252109;Name22109;FistName22109;1987-04-07;Ville21;Pays2;NS000022109;NULL;+336##0611561;23;NomVoie6722109;NULL;#3596;Ville14;Pays1;2001-05-07-13-11-53;2001-05-07-13-11-53
61;1240090;Name10090;FistName10090;1970-05-13;Ville5;Pays1;NS000010090;NULL;+336##0422933;54;NomVoie5710090;NULL;#0816;Ville9;Pays2;2007-08-02-08-59-26;2007-08-02-08-59-26
62;1238772;Name8772;FistName8772;1988-09-07;Ville5;Pays2;NS000008772;NULL;+336##0614553;63;NomVoie648772;NULL;#8572;Ville20;Pays1;2014-01-17-16-25-53;2014-01-17-16-25-53
63;1255656;Name25656;FistName25656;1950-06-22;Ville11;Pays2;NS000025656;NULL;+336##0488406;78;NomVoie525656;NULL;#5545;Ville18;Pays1;2018-08-08-03-57-51;2018-08-08-03-57-51
64;1260398;Name30398;FistName30398;1936-07-05;Ville19;Pays4;NS000030398;NULL;+336##0382988;4;NomVoie6630398;NULL;#3782;Ville7;Pays2;2019-10-12-11-22-37;2019-10-12-11-22-37
65;1233162;Name3162;FistName3162;1964-05-23;Ville18;Pays1;NS000003162;NULL;+336##0808056;12;NomVoie713162;NULL;#7335;Ville21;Pays3;2007-01-17-19-59-11;2007-01-17-19-59-11
66;1240422;Name10422;FistName10422;1999-09-19;Ville4;Pays1;NS000010422;NULL;+336##0692538;30;NomVoie1510422;NULL;#9145;Ville6;Pays1;2000-05-27-05-30-34;2000-05-27-05-30-34
67;1239515;Name9515;FistName9515;1995-03-01;Ville22;Pays2;NS000009515;NULL;+336##0903272;94;NomVoie739515;NULL;#0817;Ville2;Pays2;2023-02-23-08-17-34;2023-02-23-08-17-34
68;1259621;Name29621;FistName29621;1957-08-22;Ville4;Pays2;NS000029621;NULL;+336##0004234;9;NomVoie8729621;NULL;#4153;Ville13;Pays2;1999-06-06-23-56-22;1999-06-06-23-56-22
69;1271887;Name41887;FistName41887;1939-08-06;Ville5;Pays2;NS000041887;NULL;+336##0945985;49;NomVoie5841887;NULL;#6373;Ville20;Pays2;2015-02-11-23-29-05;2015-02-11-23-29-05
70;1277563;Name47563;FistName47563;1969-09-26;Ville1;Pays1;NS000047563;NULL;+336##0287765;81;NomVoie7747563;NULL;#0816;Ville1;Pays1;2019-04-14-20-34-57;2019-04-14-20-34-57
71;1230874;Name874;FistName874;1936-10-10;Ville22;Pays3;NS000000874;NULL;+336##0695426;56;NomVoie52874;NULL;#7600;Ville7;Pays1;2015-09-10-13-10-51;2015-09-10-13-10-51
72;1268321;Name38321;FistName38321;1994-02-07;Ville23;Pays1;NS000038321;NULL;+336##0998735;52;NomVoie8838321;NULL;#5651;Ville1;Pays3;2016-05-11-05-58-22;2016-05-11-05-58-22
73;1234020;Name4020;FistName4020;1968-07-26;Ville3;Pays1;NS000004020;NULL;+336##0862712;13;NomVoie524020;NULL;#8197;Ville20;Pays1;2002-02-08-13-48-56;2002-02-08-13-48-56
74;1243405;Name13405;FistName13405;1953-07-13;Ville12;Pays4;NS000013405;NULL;+336##0057951;16;NomVoie313405;NULL;#3484;Ville24;Pays1;2023-03-08-20-57-41;2023-03-08-20-57-41
75;1230879;Name879;FistName879;1992-01-11;Ville18;Pays2;NS000000879;NULL;+336##0955717;7;NomVoie46879;NULL;#1687;Ville10;Pays3;2008-01-13-17-14-06;2008-01-13-17-14-06
76;1260085;Name30085;FistName30085;2014-01-17;Ville1;Pays2;NS000030085;NULL;+336##0403868;67;NomVoie5130085;NULL;#1261;Ville25;Pays3;2013-06-08-05-27-02;2013-06-08-05-27-02
77;1231458;Name1458;FistName1458;1933-02-01;Ville15;Pays1;NS000001458;NULL;+336##0971013;69;NomVoie581458;NULL;#3317;Ville18;Pays3;2008-09-08-20-19-50;2008-09-08-20-19-50
78;1236678;Name6678;FistName6678;1983-03-11;Ville5;Pays1;NS000006678;NULL;+336##0359857;39;NomVoie436678;NULL;#8136;Ville20;Pays1;2018-10-09-04-14-58;2018-10-09-04-14-58
79;1234600;Name4600;FistName4600;2006-09-09;Ville20;Pays1;NS000004600;NULL;+336##0741973;14;NomVoie164600;NULL;#5052;Ville5;Pays3;2021-04-12-04-57-56;2021-04-12-04-57-56
80;1231829;Name1829;FistName1829;1972-07-17;Ville18;Pays1;NS000001829;NULL;+336##0808822;28;NomVoie91829;NULL;#2150;Ville5;Pays1;2001-09-09-02-42-11;2001-09-09-02-42-11
81;1261248;Name31248;FistName31248;1971-10-02;Ville19;Pays4;NS000031248;NULL;+336##0562104;83;NomVoie4531248;NULL;#7908;Ville25;Pays1;2010-03-11-21-35-08;2010-03-11-21-35-08
82;1274254;Name44254;FistName44254;1934-10-24;Ville8;Pays3;NS000044254;NULL;+336##0112579;12;NomVoie7944254;NULL;#3320;Ville7;Pays3;2010-06-15-08-55-56;2010-06-15-08-55-56
83;1258140;Name28140;FistName28140;1978-11-09;Ville8;Pays2;NS000028140;NULL;+336##0490917;21;NomVoie1328140;NULL;#5947;Ville14;Pays1;2000-05-27-05-34-22;2000-05-27-05-34-22
84;1250270;Name20270;FistName20270;1942-06-17;Ville16;Pays1;NS000020270;NULL;+336##0200479;54;NomVoie5420270;NULL;#7913;Ville23;Pays2;2006-03-19-20-20-31;2006-03-19-20-20-31
85;1272595;Name42595;FistName42595;2006-05-26;Ville6;Pays1;NS000042595;NULL;+336##0481761;25;NomVoie3442595;NULL;#0650;Ville1;Pays2;2007-06-09-14-20-38;2007-06-09-14-20-38
86;1247763;Name17763;FistName17763;1945-08-19;Ville11;Pays2;NS000017763;NULL;+336##0461381;66;NomVoie9717763;NULL;#4836;Ville3;Pays2;1997-09-07-19-17-33;1997-09-07-19-17-33
87;1272949;Name42949;FistName42949;1984-09-20;Ville7;Pays2;NS000042949;NULL;+336##0419828;51;NomVoie8142949;NULL;#8980;Ville6;Pays2;1998-09-19-21-31-45;1998-09-19-21-31-45
88;1257290;Name27290;FistName27290;1958-09-24;Ville9;Pays2;NS000027290;NULL;+336##0338348;55;NomVoie2827290;NULL;#8406;Ville20;Pays3;1998-08-10-15-56-50;1998-08-10-15-56-50
89;1277822;Name47822;FistName47822;1983-11-21;Ville9;Pays2;NS000047822;NULL;+336##0998224;0;NomVoie7847822;NULL;#1049;Ville16;Pays1;2021-08-10-07-14-45;2021-08-10-07-14-45
90;1274844;Name44844;FistName44844;2011-08-09;Ville1;Pays1;NS000044844;NULL;+336##0962363;91;NomVoie4644844;NULL;#4911;Ville3;Pays3;1997-11-02-21-34-27;1997-11-02-21-34-27
91;1257296;Name27296;FistName27296;1946-02-19;Ville5;Pays1;NS000027296;NULL;+336##0699415;53;NomVoie4927296;NULL;#6330;Ville14;Pays1;1997-04-02-04-01-31;1997-04-02-04-01-31
92;1234902;Name4902;FistName4902;2008-03-09;Ville23;Pays2;NS000004902;NULL;+336##0212770;56;NomVoie344902;NULL;#9728;Ville18;Pays1;2016-01-23-17-41-19;2016-01-23-17-41-19
93;1251252;Name21252;FistName21252;1999-04-09;Ville17;Pays1;NS000021252;NULL;+336##0890251;52;NomVoie5021252;NULL;#0919;Ville1;Pays2;1997-01-07-17-16-52;1997-01-07-17-16-52
94;1239539;Name9539;FistName9539;1967-11-06;Ville24;Pays1;NS000009539;NULL;+336##0619373;66;NomVoie639539;NULL;#2074;Ville14;Pays1;2015-02-11-06-44-47;2015-02-11-06-44-47
95;1264420;Name34420;FistName34420;1934-04-13;Ville23;Pays1;NS000034420;NULL;+336##0135840;27;NomVoie5134420;NULL;#3040;Ville24;Pays3;2019-03-14-17-32-58;2019-03-14-17-32-58
96;1267140;Name37140;FistName37140;1963-07-23;Ville11;Pays1;NS000037140;NULL;+336##0292246;2;NomVoie4837140;NULL;#4480;Ville17;Pays2;1997-03-21-19-37-56;1997-03-21-19-37-56
97;1269157;Name39157;FistName39157;1984-03-01;Ville22;Pays4;NS000039157;NULL;+336##0574420;13;NomVoie8139157;NULL;#1022;Ville16;Pays1;2013-09-05-16-45-50;2013-09-05-16-45-50
98;1265748;Name35748;FistName35748;1949-06-12;Ville4;Pays2;NS000035748;NULL;+336##0257776;13;NomVoie9235748;NULL;#1093;Ville2;Pays1;2007-04-16-21-51-10;2007-04-16-21-51-10
99;1273562;Name43562;FistName43562;1968-11-17;Ville25;Pays2;NS000043562;NULL;+336##0696055;88;NomVoie6043562;NULL;#7371;Ville25;Pays1;2005-11-13-22-25-01;2005-11-13-22-25-01
100;1267940;Name37940;FistName37940;1999-11-01;Ville9;Pays3;NS000037940;NULL;+336##0420631;34;NomVoie4437940;NULL;#3674;Ville9;Pays1;2009-05-01-12-40-17;2009-05-01-12-40-17
101;1259207;Name29207;FistName29207;1956-11-13;Ville23;Pays1;NS000029207;NULL;+336##0931799;61;NomVoie5129207;NULL;#9326;Ville1;Pays2;2022-09-11-10-56-44;2022-09-11-10-56-44
102;1236578;Name6578;FistName6578;1969-02-15;Ville9;Pays2;NS000006578;NULL;+336##0415007;50;NomVoie836578;NULL;#2274;Ville5;Pays1;2012-06-22-15-49-43;2012-06-22-15-49-43
103;1272622;Name42622;FistName42622;2002-04-04;Ville18;Pays1;NS000042622;NULL;+336##0082183;23;NomVoie842622;NULL;#3022;Ville17;Pays3;2010-05-14-09-33-43;2010-05-14-09-33-43
104;1244131;Name14131;FistName14131;1999-10-26;Ville3;Pays1;NS000014131;NULL;+336##0316214;82;NomVoie9814131;NULL;#5910;Ville23;Pays1;1997-09-25-16-45-23;1997-09-25-16-45-23
105;1256497;Name26497;FistName26497;1936-06-01;Ville7;Pays2;NS000026497;NULL;+336##0674580;58;NomVoie4526497;NULL;#2209;Ville3;Pays3;2012-09-24-12-16-57;2012-09-24-12-16-57
106;1239028;Name9028;FistName9028;1962-10-18;Ville18;Pays1;NS000009028;NULL;+336##0406259;10;NomVoie439028;NULL;#5554;Ville18;Pays2;2023-06-13-11-06-42;2023-06-13-11-06-42
107;1232004;Name2004;FistName2004;1979-09-14;Ville19;Pays1;NS000002004;NULL;+336##0803163;82;NomVoie542004;NULL;#2657;Ville9;Pays3;2008-10-05-08-34-15;2008-10-05-08-34-15
108;1265407;Name35407;FistName35407;1948-10-22;Ville18;Pays1;NS000035407;NULL;+336##0659925;85;NomVoie6135407;NULL;#7876;Ville13;Pays2;2000-06-15-02-26-43;2000-06-15-02-26-43
109;1264156;Name34156;FistName34156;1939-08-10;Ville7;Pays3;NS000034156;NULL;+336##0724409;19;NomVoie8734156;NULL;#1893;Ville15;Pays1;1999-09-10-16-16-41;1999-09-10-16-16-41
110;1278919;Name48919;FistName48919;1967-10-27;Ville1;Pays2;NS000048919;NULL;+336##0263557;56;NomVoie1648919;NULL;#8500;Ville4;Pays2;2009-11-16-07-48-55;2009-11-16-07-48-55
111;1235036;Name5036;FistName5036;2009-03-17;Ville15;Pays2;NS000005036;NULL;+336##0801873;31;NomVoie505036;NULL;#7850;Ville10;Pays2;2023-04-08-18-19-05;2023-04-08-18-19-05
112;1279218;Name49218;FistName49218;1997-09-04;Ville7;Pays1;NS000049218;NULL;+336##0096727;62;NomVoie3549218;NULL;#7060;Ville7;Pays1;2004-08-19-03-58-10;2004-08-19-03-58-10
113;1244226;Name14226;FistName14226;2000-01-06;Ville9;Pays2;NS000014226;NULL;+336##0303328;57;NomVoie3614226;NULL;#5965;Ville24;Pays3;2020-06-06-08-59-19;2020-06-06-08-59-19
114;1261040;Name31040;FistName31040;1975-03-16;Ville18;Pays1;NS000031040;NULL;+336##0710810;48;NomVoie8831040;NULL;#3885;Ville24;Pays1;2016-06-17-22-17-52;2016-06-17-22-17-52
115;1279234;Name49234;FistName49234;1935-07-03;Ville14;Pays2;NS000049234;NULL;+336##0430223;33;NomVoie8149234;NULL;#7656;Ville11;Pays1;2019-09-09-21-04-11;2019-09-09-21-04-11
116;1269979;Name39979;FistName39979;1943-04-15;Ville13;Pays2;NS000039979;NULL;+336##0481528;80;NomVoie7739979;NULL;#5096;Ville13;Pays1;2002-04-22-11-55-12;2002-04-22-11-55-12
117;1243677;Name13677;FistName13677;1941-07-13;Ville16;Pays3;NS000013677;NULL;+336##0700337;60;NomVoie5313677;NULL;#0516;Ville21;Pays1;1998-07-26-05-23-50;1998-07-26-05-23-50
118;1247444;Name17444;FistName17444;2005-03-12;Ville13;Pays2;NS000017444;NULL;+336##0694252;2;NomVoie8617444;NULL;#7736;Ville6;Pays3;2022-05-17-09-40-19;2022-05-17-09-40-19
119;1241994;Name11994;FistName11994;1952-10-06;Ville18;Pays1;NS000011994;NULL;+336##0901095;32;NomVoie9511994;NULL;#2975;Ville10;Pays2;2009-11-17-07-44-30;2009-11-17-07-44-30
120;1241672;Name11672;FistName11672;2004-10-10;Ville13;Pays1;NS000011672;NULL;+336##0073794;12;NomVoie5811672;NULL;#6602;Ville8;Pays1;2013-05-15-12-52-33;2013-05-15-12-52-33
121;1244390;Name14390;FistName14390;1989-02-20;Ville12;Pays3;NS000014390;NULL;+336##0874950;69;NomVoie6314390;NULL;#3294;Ville14;Pays1;2016-04-22-11-07-48;2016-04-22-11-07-48
122;1269924;Name39924;FistName39924;1960-01-12;Ville9;Pays4;NS000039924;NULL;+336##0696090;55;NomVoie4139924;NULL;#4597;Ville24;Pays2;2006-11-12-10-06-19;2006-11-12-10-06-19
123;1261132;Name31132;FistName31132;1967-05-04;Ville14;Pays2;NS000031132;NULL;+336##0912057;86;NomVoie4931132;NULL;#1922;Ville9;Pays2;2007-07-18-09-15-16;2007-07-18-09-15-16
124;1240341;Name10341;FistName10341;1987-03-06;Ville22;Pays2;NS000010341;NULL;+336##0644152;93;NomVoie5410341;NULL;#5572;Ville17;Pays3;2005-07-21-09-32-08;2005-07-21-09-32-08
125;1251134;Name21134;FistName21134;2017-05-01;Ville9;Pays2;NS000021134;NULL;+336##0139193;32;NomVoie1221134;NULL;#6521;Ville7;Pays2;2009-10-07-11-15-42;2009-10-07-11-15-42
126;1276376;Name46376;FistName46376;1949-07-17;Ville11;Pays1;NS000046376;NULL;+336##0931674;19;NomVoie6246376;NULL;#1544;Ville20;Pays2;2001-07-08-13-31-27;2001-07-08-13-31-27
127;1234655;Name4655;FistName4655;1970-02-17;Ville18;Pays2;NS000004655;NULL;+336##0522223;90;NomVoie294655;NULL;#3838;Ville16;Pays1;2011-01-07-12-32-30;2011-01-07-12-32-30
128;1271026;Name41026;FistName41026;1998-06-26;Ville11;Pays2;NS000041026;NULL;+336##0554282;34;NomVoie5241026;NULL;#0372;Ville22;Pays4;2020-09-07-21-20-36;2020-09-07-21-20-36
